observed_at,source,season,date,home_name,away_name,home,away,home_goals,away_goals,home_xg,away_xg,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_corners,away_corners
2026-08-20T1514Z,football-data,2526,2025-09-20,Girona,Levante,,levante,0,4,,,7,14,1,7,5,4
2026-08-20T1514Z,football-data,2526,2025-09-20,Real Madrid,Espanol,real-madrid,espanyol,2,0,,,16,8,5,1,5,3
2026-08-20T1514Z,football-data,2526,2025-09-20,Alaves,Sevilla,alaves,sevilla,1,2,,,8,9,5,3,4,4
2026-08-20T1514Z,football-data,2526,2025-09-20,Villarreal,Osasuna,villarreal,osasuna,2,1,,,26,6,8,3,7,0
2026-08-20T1514Z,football-data,2526,2025-09-20,Valencia,Ath Bilbao,valencia,athletic,2,0,,,13,11,5,5,5,6
2026-08-20T1514Z,football-data,2526,2025-09-21,Vallecano,Celta,rayo-vallecano,celta,1,1,,,15,9,5,5,5,7
2026-08-20T1514Z,football-data,2526,2025-09-21,Mallorca,Ath Madrid,,atletico,1,1,,,8,12,3,7,3,6
2026-08-20T1514Z,football-data,2526,2025-09-21,Elche,Oviedo,elche,,1,0,,,15,12,5,4,3,3
2026-08-20T1514Z,football-data,2526,2025-09-21,Barcelona,Getafe,barcelona,getafe,3,0,,,16,3,7,2,3,2
2026-08-20T1514Z,football-data,2526,2025-09-23,Ath Bilbao,Girona,athletic,,1,1,,,17,6,5,3,8,1
2026-08-20T1514Z,football-data,2526,2025-09-23,Espanol,Valencia,espanyol,valencia,2,2,,,21,5,10,2,8,3
2026-08-20T1514Z,football-data,2526,2025-09-23,Levante,Real Madrid,levante,real-madrid,1,4,,,11,24,2,10,1,7
2026-08-20T1514Z,football-data,2526,2025-09-23,Sevilla,Villarreal,sevilla,villarreal,1,2,,,16,12,2,5,3,3
2026-08-20T1514Z,football-data,2526,2025-09-24,Getafe,Alaves,getafe,alaves,1,1,,,7,10,1,4,2,7
2026-08-20T1514Z,football-data,2526,2025-09-24,Ath Madrid,Vallecano,atletico,rayo-vallecano,3,2,,,20,9,8,3,8,6
2026-08-20T1514Z,football-data,2526,2025-09-24,Sociedad,Mallorca,real-sociedad,,1,0,,,17,7,4,3,11,2
2026-08-20T1514Z,football-data,2526,2025-09-25,Osasuna,Elche,osasuna,elche,1,1,,,9,12,2,4,2,3
2026-08-20T1514Z,football-data,2526,2025-09-25,Oviedo,Barcelona,,barcelona,1,3,,,7,22,3,10,6,9
2026-08-20T1514Z,football-data,2526,2025-09-26,Girona,Espanol,,espanyol,0,0,,,12,20,3,5,8,4
2026-08-20T1514Z,football-data,2526,2025-09-27,Getafe,Levante,getafe,levante,1,1,,,11,11,4,3,6,2
2026-08-20T1514Z,football-data,2526,2025-09-27,Ath Madrid,Real Madrid,atletico,real-madrid,5,2,,,13,6,7,2,7,2
2026-08-20T1514Z,football-data,2526,2025-09-27,Mallorca,Alaves,,alaves,1,0,,,12,12,3,3,4,8
2026-08-20T1514Z,football-data,2526,2025-09-27,Villarreal,Ath Bilbao,villarreal,athletic,1,0,,,14,16,5,4,6,5
2026-08-20T1514Z,football-data,2526,2025-09-28,Vallecano,Sevilla,rayo-vallecano,sevilla,0,1,,,18,4,6,1,12,4
2026-08-20T1514Z,football-data,2526,2025-09-28,Elche,Celta,elche,celta,2,1,,,17,8,8,2,7,2
2026-08-20T1514Z,football-data,2526,2025-09-28,Barcelona,Sociedad,barcelona,real-sociedad,2,1,,,22,7,12,2,12,1
2026-08-20T1514Z,football-data,2526,2025-09-28,Betis,Osasuna,betis,osasuna,2,0,,,12,12,6,1,5,5
2026-08-20T1514Z,football-data,2526,2025-09-30,Valencia,Oviedo,valencia,,1,2,,,16,10,5,4,5,4
2026-08-20T1514Z,football-data,2526,2025-10-03,Osasuna,Getafe,osasuna,getafe,2,1,,,7,6,3,2,1,6
2026-08-20T1514Z,football-data,2526,2025-10-04,Oviedo,Levante,,levante,0,2,,,13,14,2,5,9,3
2026-08-20T1514Z,football-data,2526,2025-10-04,Girona,Valencia,,valencia,2,1,,,4,19,4,6,0,7
2026-08-20T1514Z,football-data,2526,2025-10-04,Ath Bilbao,Mallorca,athletic,,2,1,,,18,7,5,2,7,2
2026-08-20T1514Z,football-data,2526,2025-10-04,Real Madrid,Villarreal,real-madrid,villarreal,3,1,,,26,9,7,2,4,0
2026-08-20T1514Z,football-data,2526,2025-10-05,Alaves,Elche,alaves,elche,3,1,,,25,6,5,3,14,4
2026-08-20T1514Z,football-data,2526,2025-10-05,Sevilla,Barcelona,sevilla,barcelona,4,1,,,13,17,5,8,7,6
2026-08-20T1514Z,football-data,2526,2025-10-05,Espanol,Betis,espanyol,betis,1,2,,,14,12,5,3,10,5
2026-08-20T1514Z,football-data,2526,2025-10-05,Sociedad,Vallecano,real-sociedad,rayo-vallecano,0,1,,,10,7,3,2,7,5
2026-08-20T1514Z,football-data,2526,2025-10-05,Celta,Ath Madrid,celta,atletico,1,1,,,18,6,4,1,6,3
2026-08-20T1514Z,football-data,2526,2025-10-17,Oviedo,Espanol,,espanyol,0,2,,,13,19,4,10,3,5
2026-08-20T1514Z,football-data,2526,2025-10-18,Sevilla,Mallorca,sevilla,,1,3,,,13,7,4,6,9,2
2026-08-20T1514Z,football-data,2526,2025-10-18,Barcelona,Girona,barcelona,,2,1,,,27,11,9,4,11,5
2026-08-20T1514Z,football-data,2526,2025-10-18,Villarreal,Betis,villarreal,betis,2,2,,,7,16,3,3,5,6
2026-08-20T1514Z,football-data,2526,2025-10-18,Ath Madrid,Osasuna,atletico,osasuna,1,0,,,18,9,9,2,4,2
2026-08-20T1514Z,football-data,2526,2025-10-19,Elche,Ath Bilbao,elche,athletic,0,0,,,15,4,5,1,6,2
2026-08-20T1514Z,football-data,2526,2025-10-19,Celta,Sociedad,celta,real-sociedad,1,1,,,4,17,1,7,1,10
2026-08-20T1514Z,football-data,2526,2025-10-19,Levante,Vallecano,levante,rayo-vallecano,0,3,,,17,10,4,5,11,4
2026-08-20T1514Z,football-data,2526,2025-10-19,Getafe,Real Madrid,getafe,real-madrid,0,1,,,7,23,1,10,1,4
2026-08-20T1514Z,football-data,2526,2025-10-20,Alaves,Valencia,alaves,valencia,0,0,,,13,5,3,2,7,0
2026-08-20T1514Z,football-data,2526,2025-10-24,Sociedad,Sevilla,real-sociedad,sevilla,2,1,,,5,6,3,1,1,9
2026-08-20T1514Z,football-data,2526,2025-10-25,Girona,Oviedo,,,3,3,,,8,10,6,5,11,4
2026-08-20T1514Z,football-data,2526,2025-10-25,Espanol,Elche,espanyol,elche,1,0,,,16,13,7,4,4,2
2026-08-20T1514Z,football-data,2526,2025-10-25,Ath Bilbao,Getafe,athletic,getafe,0,1,,,7,8,4,3,1,5
2026-08-20T1514Z,football-data,2526,2025-10-25,Valencia,Villarreal,valencia,villarreal,0,2,,,15,12,3,5,7,5
2026-08-20T1514Z,football-data,2526,2025-10-26,Mallorca,Levante,,levante,1,1,,,20,13,4,5,5,4
2026-08-20T1514Z,football-data,2526,2025-10-26,Real Madrid,Barcelona,real-madrid,barcelona,2,1,,,23,15,10,6,12,4
2026-08-20T1514Z,football-data,2526,2025-10-26,Osasuna,Celta,osasuna,celta,2,3,,,17,11,7,5,6,2
2026-08-20T1514Z,football-data,2526,2025-10-26,Vallecano,Alaves,rayo-vallecano,alaves,1,0,,,15,12,5,2,7,5
2026-08-20T1514Z,football-data,2526,2025-10-27,Betis,Ath Madrid,betis,atletico,0,2,,,17,9,5,4,2,5
2026-08-20T1514Z,football-data,2526,2025-10-31,Getafe,Girona,getafe,,2,1,,,12,8,4,4,8,3
2026-08-20T1514Z,football-data,2526,2025-11-01,Villarreal,Vallecano,villarreal,rayo-vallecano,4,0,,,16,13,7,3,3,5
2026-08-20T1514Z,football-data,2526,2025-11-01,Ath Madrid,Sevilla,atletico,sevilla,3,0,,,15,10,6,2,9,4
2026-08-20T1514Z,football-data,2526,2025-11-01,Sociedad,Ath Bilbao,real-sociedad,athletic,3,2,,,9,11,5,4,6,2
2026-08-20T1514Z,football-data,2526,2025-11-01,Real Madrid,Valencia,real-madrid,valencia,4,0,,,21,4,11,1,7,1
2026-08-20T1514Z,football-data,2526,2025-11-02,Levante,Celta,levante,celta,1,2,,,9,20,3,6,4,4
2026-08-20T1514Z,football-data,2526,2025-11-02,Alaves,Espanol,alaves,espanyol,2,1,,,13,18,4,2,1,6
2026-08-20T1514Z,football-data,2526,2025-11-02,Barcelona,Elche,barcelona,elche,3,1,,,17,9,5,3,6,3
2026-08-20T1514Z,football-data,2526,2025-11-02,Betis,Mallorca,betis,,3,0,,,15,14,8,1,4,5
2026-08-20T1514Z,football-data,2526,2025-11-03,Oviedo,Osasuna,,osasuna,0,0,,,8,11,2,5,4,2
2026-08-20T1514Z,football-data,2526,2025-11-07,Elche,Sociedad,elche,real-sociedad,1,1,,,12,13,3,5,1,3
2026-08-20T1514Z,football-data,2526,2025-11-08,Girona,Alaves,,alaves,1,0,,,10,14,2,5,6,1
2026-08-20T1514Z,football-data,2526,2025-11-08,Sevilla,Osasuna,sevilla,osasuna,1,0,,,10,9,4,3,5,6
2026-08-20T1514Z,football-data,2526,2025-11-08,Ath Madrid,Levante,atletico,levante,3,1,,,25,6,10,3,21,4
2026-08-20T1514Z,football-data,2526,2025-11-08,Espanol,Villarreal,espanyol,villarreal,0,2,,,14,9,3,3,4,2
2026-08-20T1514Z,football-data,2526,2025-11-09,Ath Bilbao,Oviedo,athletic,,1,0,,,21,5,7,2,7,4
2026-08-20T1514Z,football-data,2526,2025-11-09,Vallecano,Real Madrid,rayo-vallecano,real-madrid,0,0,,,13,21,2,5,5,8
2026-08-20T1514Z,football-data,2526,2025-11-09,Mallorca,Getafe,,getafe,1,0,,,6,14,4,3,1,14
2026-08-20T1514Z,football-data,2526,2025-11-09,Valencia,Betis,valencia,betis,1,1,,,17,9,4,2,7,2
2026-08-20T1514Z,football-data,2526,2025-11-09,Celta,Barcelona,celta,barcelona,2,4,,,5,21,3,9,2,5
2026-08-20T1514Z,football-data,2526,2025-11-21,Valencia,Levante,valencia,levante,1,0,,,14,8,3,1,7,0
2026-08-20T1514Z,football-data,2526,2025-11-22,Alaves,Celta,alaves,celta,0,1,,,5,7,2,4,4,2
2026-08-20T1514Z,football-data,2526,2025-11-22,Barcelona,Ath Bilbao,barcelona,athletic,4,0,,,19,13,7,2,5,7
2026-08-20T1514Z,football-data,2526,2025-11-22,Osasuna,Sociedad,osasuna,real-sociedad,1,3,,,14,19,4,9,3,3
2026-08-20T1514Z,football-data,2526,2025-11-22,Villarreal,Mallorca,villarreal,,2,1,,,14,9,7,3,3,1
2026-08-20T1514Z,football-data,2526,2025-11-23,Oviedo,Vallecano,,rayo-vallecano,0,0,,,8,11,3,3,5,6
2026-08-20T1514Z,football-data,2526,2025-11-23,Betis,Girona,betis,,1,1,,,23,11,7,4,8,0
2026-08-20T1514Z,football-data,2526,2025-11-23,Getafe,Ath Madrid,getafe,atletico,0,1,,,9,13,1,6,6,7
2026-08-20T1514Z,football-data,2526,2025-11-23,Elche,Real Madrid,elche,real-madrid,2,2,,,15,20,6,7,2,8
2026-08-20T1514Z,football-data,2526,2025-11-24,Espanol,Sevilla,espanyol,sevilla,2,1,,,8,22,5,6,4,13
2026-08-20T1514Z,football-data,2526,2025-11-28,Getafe,Elche,getafe,elche,1,0,,,15,9,6,4,3,5
2026-08-20T1514Z,football-data,2526,2025-11-29,Mallorca,Osasuna,,osasuna,2,2,,,7,14,4,2,2,8
2026-08-20T1514Z,football-data,2526,2025-11-29,Barcelona,Alaves,barcelona,alaves,3,1,,,18,9,6,2,5,4
2026-08-20T1514Z,football-data,2526,2025-11-29,Levante,Ath Bilbao,levante,athletic,0,2,,,11,14,4,4,4,2
2026-08-20T1514Z,football-data,2526,2025-11-29,Ath Madrid,Oviedo,atletico,,2,0,,,14,12,8,1,7,2
2026-08-20T1514Z,football-data,2526,2025-11-30,Sociedad,Villarreal,real-sociedad,villarreal,2,3,,,18,10,7,5,8,2
2026-08-20T1514Z,football-data,2526,2025-11-30,Sevilla,Betis,sevilla,betis,0,2,,,9,9,3,4,6,4
2026-08-20T1514Z,football-data,2526,2025-11-30,Celta,Espanol,celta,espanyol,0,1,,,11,9,4,2,4,3
2026-08-20T1514Z,football-data,2526,2025-11-30,Girona,Real Madrid,,real-madrid,1,1,,,10,25,4,4,2,5
2026-08-20T1514Z,football-data,2526,2025-12-01,Vallecano,Valencia,rayo-vallecano,valencia,1,1,,,19,10,7,2,10,5
2026-08-20T1514Z,football-data,2526,2025-12-02,Barcelona,Ath Madrid,barcelona,atletico,3,1,,,19,7,6,2,5,4
2026-08-20T1514Z,football-data,2526,2025-12-03,Ath Bilbao,Real Madrid,athletic,real-madrid,0,3,,,9,13,4,8,5,7
2026-08-20T1514Z,football-data,2526,2025-12-05,Oviedo,Mallorca,,,0,0,,,15,13,3,6,8,5
2026-08-20T1514Z,football-data,2526,2025-12-06,Villarreal,Getafe,villarreal,getafe,2,0,,,10,6,5,0,5,3
2026-08-20T1514Z,football-data,2526,2025-12-06,Alaves,Sociedad,alaves,real-sociedad,1,0,,,14,10,3,1,5,8
2026-08-20T1514Z,football-data,2526,2025-12-06,Betis,Barcelona,betis,barcelona,3,5,,,17,16,5,8,7,7
2026-08-20T1514Z,football-data,2526,2025-12-06,Ath Bilbao,Ath Madrid,athletic,atletico,1,0,,,14,7,3,3,5,6
2026-08-20T1514Z,football-data,2526,2025-12-07,Elche,Girona,elche,,3,0,,,11,8,6,4,2,2
2026-08-20T1514Z,football-data,2526,2025-12-07,Valencia,Sevilla,valencia,sevilla,1,1,,,11,4,3,1,2,2
2026-08-20T1514Z,football-data,2526,2025-12-07,Espanol,Vallecano,espanyol,rayo-vallecano,1,0,,,9,6,2,2,6,2
2026-08-20T1514Z,football-data,2526,2025-12-07,Real Madrid,Celta,real-madrid,celta,0,2,,,23,7,7,5,8,1
2026-08-20T1514Z,football-data,2526,2025-12-08,Osasuna,Levante,osasuna,levante,2,0,,,14,11,6,5,3,3
2026-08-20T1514Z,football-data,2526,2025-12-12,Sociedad,Girona,real-sociedad,,1,2,,,9,14,4,3,4,3
2026-08-20T1514Z,football-data,2526,2025-12-13,Ath Madrid,Valencia,atletico,valencia,2,1,,,10,13,6,2,5,7
2026-08-20T1514Z,football-data,2526,2025-12-13,Mallorca,Elche,,elche,3,1,,,15,9,8,0,1,1
2026-08-20T1514Z,football-data,2526,2025-12-13,Barcelona,Osasuna,barcelona,osasuna,2,0,,,24,3,7,2,14,1
2026-08-20T1514Z,football-data,2526,2025-12-13,Getafe,Espanol,getafe,espanyol,0,1,,,11,6,1,4,6,4
2026-08-20T1514Z,football-data,2526,2025-12-14,Sevilla,Oviedo,sevilla,,4,0,,,13,5,7,1,5,3
2026-08-20T1514Z,football-data,2526,2025-12-14,Celta,Ath Bilbao,celta,athletic,2,0,,,5,14,2,2,1,4
2026-08-20T1514Z,football-data,2526,2025-12-14,Alaves,Real Madrid,alaves,real-madrid,1,2,,,6,13,2,6,5,7
2026-08-20T1514Z,football-data,2526,2025-12-15,Vallecano,Betis,rayo-vallecano,betis,0,0,,,23,13,7,6,8,3
2026-08-20T1514Z,football-data,2526,2025-12-19,Valencia,Mallorca,valencia,,1,1,,,17,4,2,2,12,3
2026-08-20T1514Z,football-data,2526,2025-12-20,Oviedo,Celta,,celta,0,0,,,10,6,3,2,4,3
2026-08-20T1514Z,football-data,2526,2025-12-20,Levante,Sociedad,levante,real-sociedad,1,1,,,13,18,3,6,7,10
2026-08-20T1514Z,football-data,2526,2025-12-20,Osasuna,Alaves,osasuna,alaves,3,0,,,16,7,7,3,9,0
2026-08-20T1514Z,football-data,2526,2025-12-20,Real Madrid,Sevilla,real-madrid,sevilla,2,0,,,18,14,8,5,6,5
2026-08-20T1514Z,football-data,2526,2025-12-21,Girona,Ath Madrid,,atletico,0,3,,,9,14,2,6,3,4
2026-08-20T1514Z,football-data,2526,2025-12-21,Villarreal,Barcelona,villarreal,barcelona,0,2,,,14,19,5,5,5,10
2026-08-20T1514Z,football-data,2526,2025-12-21,Elche,Vallecano,elche,rayo-vallecano,4,0,,,18,18,6,8,4,5
2026-08-20T1514Z,football-data,2526,2025-12-21,Betis,Getafe,betis,getafe,4,0,,,19,15,8,3,7,5
2026-08-20T1514Z,football-data,2526,2025-12-22,Ath Bilbao,Espanol,athletic,espanyol,1,2,,,17,10,7,5,8,4
2026-08-20T1514Z,football-data,2526,2026-01-02,Vallecano,Getafe,rayo-vallecano,getafe,1,1,,,13,12,4,4,3,2
2026-08-20T1514Z,football-data,2526,2026-01-03,Celta,Valencia,celta,valencia,4,1,,,12,16,6,5,2,4
2026-08-20T1514Z,football-data,2526,2026-01-03,Osasuna,Ath Bilbao,osasuna,athletic,1,1,,,11,16,4,6,1,9
2026-08-20T1514Z,football-data,2526,2026-01-03,Elche,Villarreal,elche,villarreal,1,3,,,15,12,2,4,6,2
2026-08-20T1514Z,football-data,2526,2026-01-03,Espanol,Barcelona,espanyol,barcelona,0,2,,,14,15,7,6,5,7
2026-08-20T1514Z,football-data,2526,2026-01-04,Sevilla,Levante,sevilla,levante,0,3,,,15,6,7,4,5,1
2026-08-20T1514Z,football-data,2526,2026-01-04,Real Madrid,Betis,real-madrid,betis,5,1,,,19,13,9,5,5,8
2026-08-20T1514Z,football-data,2526,2026-01-04,Alaves,Oviedo,alaves,,1,1,,,18,18,7,6,6,7
2026-08-20T1514Z,football-data,2526,2026-01-04,Mallorca,Girona,,,1,2,,,9,9,2,4,3,6
2026-08-20T1514Z,football-data,2526,2026-01-04,Sociedad,Ath Madrid,real-sociedad,atletico,1,1,,,18,10,8,2,6,6
2026-08-20T1514Z,football-data,2526,2026-01-09,Getafe,Sociedad,getafe,real-sociedad,1,2,,,6,12,3,5,2,4
2026-08-20T1514Z,football-data,2526,2026-01-10,Oviedo,Betis,,betis,1,1,,,13,15,3,6,5,2
2026-08-20T1514Z,football-data,2526,2026-01-10,Villarreal,Alaves,villarreal,alaves,3,1,,,11,16,4,5,1,6
2026-08-20T1514Z,football-data,2526,2026-01-10,Girona,Osasuna,,osasuna,1,0,,,8,13,4,1,2,1
2026-08-20T1514Z,football-data,2526,2026-01-10,Valencia,Elche,valencia,elche,1,1,,,16,5,4,1,8,6
2026-08-20T1514Z,football-data,2526,2026-01-11,Vallecano,Mallorca,rayo-vallecano,,2,1,,,14,9,5,2,6,5
2026-08-20T1514Z,football-data,2526,2026-01-11,Levante,Espanol,levante,espanyol,1,1,,,8,19,2,3,4,3
2026-08-20T1514Z,football-data,2526,2026-01-12,Sevilla,Celta,sevilla,celta,0,1,,,7,9,2,7,6,1
2026-08-20T1514Z,football-data,2526,2026-01-16,Espanol,Girona,espanyol,,0,2,,,14,7,2,4,5,4
2026-08-20T1514Z,football-data,2526,2026-01-17,Real Madrid,Levante,real-madrid,levante,2,0,,,26,10,11,0,8,0
2026-08-20T1514Z,football-data,2526,2026-01-17,Mallorca,Ath Bilbao,,athletic,3,2,,,18,21,9,11,3,7
2026-08-20T1514Z,football-data,2526,2026-01-17,Osasuna,Oviedo,osasuna,,3,2,,,16,13,5,5,3,6
2026-08-20T1514Z,football-data,2526,2026-01-17,Betis,Villarreal,betis,villarreal,2,0,,,15,9,6,3,2,3
2026-08-20T1514Z,football-data,2526,2026-01-18,Getafe,Valencia,getafe,valencia,0,1,,,14,7,3,1,9,3
2026-08-20T1514Z,football-data,2526,2026-01-18,Ath Madrid,Alaves,atletico,alaves,1,0,,,23,8,6,0,6,6
2026-08-20T1514Z,football-data,2526,2026-01-18,Celta,Vallecano,celta,rayo-vallecano,3,0,,,11,14,7,3,5,7
2026-08-20T1514Z,football-data,2526,2026-01-18,Sociedad,Barcelona,real-sociedad,barcelona,2,1,,,8,25,6,9,6,8
2026-08-20T1514Z,football-data,2526,2026-01-19,Elche,Sevilla,elche,sevilla,2,2,,,10,25,5,8,9,7
2026-08-20T1514Z,football-data,2526,2026-01-23,Levante,Elche,levante,elche,3,2,,,26,6,6,3,9,1
2026-08-20T1514Z,football-data,2526,2026-01-24,Vallecano,Osasuna,rayo-vallecano,osasuna,1,3,,,11,14,4,5,4,3
2026-08-20T1514Z,football-data,2526,2026-01-24,Valencia,Espanol,valencia,espanyol,3,2,,,10,16,5,6,2,7
2026-08-20T1514Z,football-data,2526,2026-01-24,Sevilla,Ath Bilbao,sevilla,athletic,2,1,,,10,15,7,3,5,5
2026-08-20T1514Z,football-data,2526,2026-01-24,Villarreal,Real Madrid,villarreal,real-madrid,0,2,,,8,14,1,4,6,6
2026-08-20T1514Z,football-data,2526,2026-01-25,Ath Madrid,Mallorca,atletico,,3,0,,,17,6,8,1,10,3
2026-08-20T1514Z,football-data,2526,2026-01-25,Barcelona,Oviedo,barcelona,,3,0,,,15,12,7,3,10,1
2026-08-20T1514Z,football-data,2526,2026-01-25,Sociedad,Celta,real-sociedad,celta,3,1,,,10,17,4,4,2,9
2026-08-20T1514Z,football-data,2526,2026-01-25,Alaves,Betis,alaves,betis,2,1,,,17,18,9,4,6,4
2026-08-20T1514Z,football-data,2526,2026-01-26,Girona,Getafe,,getafe,1,1,,,12,8,4,2,3,4
2026-08-20T1514Z,football-data,2526,2026-01-30,Espanol,Alaves,espanyol,alaves,1,2,,,10,11,3,7,4,2
2026-08-20T1514Z,football-data,2526,2026-01-31,Oviedo,Girona,,,1,0,,,8,9,4,1,4,4
2026-08-20T1514Z,football-data,2526,2026-01-31,Osasuna,Villarreal,osasuna,villarreal,2,2,,,15,5,5,4,6,2
2026-08-20T1514Z,football-data,2526,2026-01-31,Levante,Ath Madrid,levante,atletico,0,0,,,10,10,2,4,4,7
2026-08-20T1514Z,football-data,2526,2026-01-31,Elche,Barcelona,elche,barcelona,1,3,,,9,30,3,8,2,8
2026-08-20T1514Z,football-data,2526,2026-02-01,Real Madrid,Vallecano,real-madrid,rayo-vallecano,2,1,,,16,11,6,4,9,4
2026-08-20T1514Z,football-data,2526,2026-02-01,Betis,Valencia,betis,valencia,2,1,,,14,15,2,4,3,5
2026-08-20T1514Z,football-data,2526,2026-02-01,Getafe,Celta,getafe,celta,0,0,,,9,5,2,1,5,3
2026-08-20T1514Z,football-data,2526,2026-02-01,Ath Bilbao,Sociedad,athletic,real-sociedad,1,1,,,19,9,4,6,6,3
2026-08-20T1514Z,football-data,2526,2026-02-02,Mallorca,Sevilla,,sevilla,4,1,,,11,15,7,5,4,8
2026-08-20T1514Z,football-data,2526,2026-02-06,Celta,Osasuna,celta,osasuna,1,2,,,18,8,4,2,7,3
2026-08-20T1514Z,football-data,2526,2026-02-07,Barcelona,Mallorca,barcelona,,3,0,,,24,9,7,4,12,3
2026-08-20T1514Z,football-data,2526,2026-02-07,Sociedad,Elche,real-sociedad,elche,3,1,,,11,11,3,5,2,4
2026-08-20T1514Z,football-data,2526,2026-02-08,Alaves,Getafe,alaves,getafe,0,2,,,13,17,5,5,6,3
2026-08-20T1514Z,football-data,2526,2026-02-08,Ath Bilbao,Levante,athletic,levante,4,2,,,22,6,7,3,4,3
2026-08-20T1514Z,football-data,2526,2026-02-08,Sevilla,Girona,sevilla,,1,1,,,11,15,3,6,5,7
2026-08-20T1514Z,football-data,2526,2026-02-08,Ath Madrid,Betis,atletico,betis,0,1,,,10,8,5,4,7,3
2026-08-20T1514Z,football-data,2526,2026-02-08,Valencia,Real Madrid,valencia,real-madrid,0,2,,,7,11,0,6,5,8
2026-08-20T1514Z,football-data,2526,2026-02-09,Villarreal,Espanol,villarreal,espanyol,4,1,,,10,9,3,2,5,8
2026-08-20T1514Z,football-data,2526,2026-02-13,Elche,Osasuna,elche,osasuna,0,0,,,17,6,5,2,10,3
2026-08-20T1514Z,football-data,2526,2026-02-14,Espanol,Celta,espanyol,celta,2,2,,,9,14,3,5,2,2
2026-08-20T1514Z,football-data,2526,2026-02-14,Getafe,Villarreal,getafe,villarreal,2,1,,,5,8,2,2,3,4
2026-08-20T1514Z,football-data,2526,2026-02-14,Sevilla,Alaves,sevilla,alaves,1,1,,,4,12,2,1,0,3
2026-08-20T1514Z,football-data,2526,2026-02-14,Real Madrid,Sociedad,real-madrid,real-sociedad,4,1,,,11,13,5,3,4,6
2026-08-20T1514Z,football-data,2526,2026-02-15,Oviedo,Ath Bilbao,,athletic,1,2,,,7,13,1,4,2,3
2026-08-20T1514Z,football-data,2526,2026-02-15,Vallecano,Ath Madrid,rayo-vallecano,atletico,3,0,,,13,9,9,3,4,8
2026-08-20T1514Z,football-data,2526,2026-02-15,Levante,Valencia,levante,valencia,0,2,,,9,5,1,2,3,2
2026-08-20T1514Z,football-data,2526,2026-02-15,Mallorca,Betis,,betis,1,2,,,14,17,3,8,7,3
2026-08-20T1514Z,football-data,2526,2026-02-16,Girona,Barcelona,,barcelona,2,1,,,13,27,9,4,3,7
2026-08-20T1514Z,football-data,2526,2026-02-18,Levante,Villarreal,levante,villarreal,0,1,,,16,15,4,6,3,2
2026-08-20T1514Z,football-data,2526,2026-02-20,Ath Bilbao,Elche,athletic,elche,2,1,,,18,2,8,2,4,1
2026-08-20T1514Z,football-data,2526,2026-02-21,Sociedad,Oviedo,real-sociedad,,3,3,,,15,14,8,6,7,6
2026-08-20T1514Z,football-data,2526,2026-02-21,Betis,Vallecano,betis,rayo-vallecano,1,1,,,14,12,3,3,3,5
2026-08-20T1514Z,football-data,2526,2026-02-21,Osasuna,Real Madrid,osasuna,real-madrid,2,1,,,13,15,2,5,3,7
2026-08-20T1514Z,football-data,2526,2026-02-21,Ath Madrid,Espanol,atletico,espanyol,4,2,,,18,8,9,2,5,3
2026-08-20T1514Z,football-data,2526,2026-02-22,Getafe,Sevilla,getafe,sevilla,0,1,,,6,6,3,1,2,2
2026-08-20T1514Z,football-data,2526,2026-02-22,Barcelona,Levante,barcelona,levante,3,0,,,22,5,9,2,13,6
2026-08-20T1514Z,football-data,2526,2026-02-22,Celta,Mallorca,celta,,2,0,,,20,1,7,0,7,2
2026-08-20T1514Z,football-data,2526,2026-02-22,Villarreal,Valencia,villarreal,valencia,2,1,,,12,8,5,3,5,4
2026-08-20T1514Z,football-data,2526,2026-02-23,Alaves,Girona,alaves,,2,2,,,17,10,6,5,7,6
2026-08-20T1514Z,football-data,2526,2026-02-27,Levante,Alaves,levante,alaves,2,0,,,22,17,5,7,10,6
2026-08-20T1514Z,football-data,2526,2026-02-28,Vallecano,Ath Bilbao,rayo-vallecano,athletic,1,1,,,15,8,7,2,5,4
2026-08-20T1514Z,football-data,2526,2026-02-28,Barcelona,Villarreal,barcelona,villarreal,4,1,,,19,6,8,1,3,2
2026-08-20T1514Z,football-data,2526,2026-02-28,Mallorca,Sociedad,,real-sociedad,0,1,,,6,12,1,2,3,7
2026-08-20T1514Z,football-data,2526,2026-02-28,Oviedo,Ath Madrid,,atletico,0,1,,,16,12,6,1,8,3
2026-08-20T1514Z,football-data,2526,2026-03-01,Elche,Espanol,elche,espanyol,2,2,,,17,9,9,4,3,1
2026-08-20T1514Z,football-data,2526,2026-03-01,Valencia,Osasuna,valencia,osasuna,1,0,,,14,8,1,0,5,4
2026-08-20T1514Z,football-data,2526,2026-03-01,Betis,Sevilla,betis,sevilla,2,2,,,9,14,2,6,4,3
2026-08-20T1514Z,football-data,2526,2026-03-01,Girona,Celta,,celta,1,2,,,15,7,7,5,10,6
2026-08-20T1514Z,football-data,2526,2026-03-02,Real Madrid,Getafe,real-madrid,getafe,0,1,,,18,9,7,3,10,2
2026-08-20T1514Z,football-data,2526,2026-03-04,Vallecano,Oviedo,rayo-vallecano,,3,0,,,19,8,7,2,12,2
2026-08-20T1514Z,football-data,2526,2026-03-06,Celta,Real Madrid,celta,real-madrid,1,2,,,8,14,4,3,1,6
