observed_at,team_slug,player_name,player_slug,role,start_pct,status
2026-08-11T2314Z,real-madrid,Carlos Espí,,sub,30,ok
2026-08-11T2314Z,real-madrid,Álvaro F. Carreras,,sub,30,ok
2026-08-11T2314Z,real-madrid,Andriy Lunin,,sub,30,ok
2026-08-11T2314Z,real-madrid,Endrick,,sub,10,ok
2026-08-11T2314Z,real-madrid,Ferland Mendy,,sub,0,ok
2026-08-11T2314Z,real-madrid,Raúl Asencio,,sub,0,ok
2026-08-11T2314Z,real-madrid,Éder Militão,,sub,0,ok
2026-08-11T2314Z,real-madrid,Thiago Pitarch,,sub,0,ok
2026-08-11T2314Z,real-madrid,Rodrygo Goes,,sub,0,ok
2026-08-11T2314Z,real-sociedad,Sergio Gómez,,starter,80,ok
2026-08-11T2314Z,real-sociedad,Jon Aramburu,,starter,80,ok
2026-08-11T2314Z,real-sociedad,Igor Zubeldia,,starter,80,ok
2026-08-11T2314Z,real-sociedad,Jon Martín,,starter,90,ok
2026-08-11T2314Z,real-sociedad,Beñat Turrientes,,starter,70,ok
2026-08-11T2314Z,real-sociedad,Carlos Soler,,starter,80,ok
2026-08-11T2314Z,real-sociedad,Yangel Herrera,,starter,50,ok
2026-08-11T2314Z,real-sociedad,Ander Barrenetxea,,starter,70,ok
2026-08-11T2314Z,real-sociedad,Takefusa Kubo,,starter,50,ok
2026-08-11T2314Z,real-sociedad,Mikel Oyarzabal,,starter,60,ok
2026-08-11T2314Z,real-sociedad,Álex Remiro,,starter,90,ok
2026-08-11T2314Z,real-sociedad,Gonçalo Guedes,,sub,50,ok
2026-08-11T2314Z,real-sociedad,Luka Sucic,,sub,50,ok
2026-08-11T2314Z,real-sociedad,Orri Steinn Óskarsson,,sub,40,ok
2026-08-11T2314Z,real-sociedad,Pablo Marín,,sub,30,ok
2026-08-11T2314Z,real-sociedad,Jon Gorrotxategi,,sub,30,ok
2026-08-11T2314Z,real-sociedad,Arsen Zakharyan,,sub,20,ok
2026-08-11T2314Z,real-sociedad,Luken Beitia,,sub,20,ok
2026-08-11T2314Z,real-sociedad,Aihen Muñoz,,sub,20,ok
2026-08-11T2314Z,real-sociedad,Job Ochieng,,sub,10,ok
2026-08-11T2314Z,real-sociedad,Kazunari Kita,,sub,10,ok
2026-08-11T2314Z,real-sociedad,Jon Pacheco,,sub,10,ok
2026-08-11T2314Z,real-sociedad,Unai Marrero,,sub,10,ok
2026-08-11T2314Z,real-sociedad,Jon Balda,,sub,0,ok
2026-08-11T2314Z,real-sociedad,Mikel Goti,,sub,0,ok
2026-08-11T2314Z,real-sociedad,Javi López,,sub,0,ok
2026-08-11T2314Z,real-sociedad,Iñaki Rupérez,,sub,0,ok
2026-08-11T2314Z,real-sociedad,Jon Karrikaburu,,sub,0,ok
2026-08-11T2314Z,real-sociedad,Álvaro Odriozola,,sub,0,ok
2026-08-11T2314Z,sevilla,Gabriel Suazo,,starter,70,ok
2026-08-11T2314Z,sevilla,Arouna Sangante,,starter,50,ok
2026-08-11T2314Z,sevilla,Lucien Agoume,,starter,80,ok
2026-08-11T2314Z,sevilla,Joaquín Oso,,starter,50,ok
2026-08-11T2314Z,sevilla,Odysseas Vlachodimos,,starter,90,ok
2026-08-11T2314Z,sevilla,Kike Salas,,starter,90,ok
2026-08-11T2314Z,sevilla,Jon Guridi,,starter,70,ok
2026-08-11T2314Z,sevilla,Juan Iglesias,,starter,70,ok
2026-08-11T2314Z,sevilla,Nico Guillén,,starter,60,ok
2026-08-11T2314Z,sevilla,Isaac Romero,,starter,60,ok
2026-08-11T2314Z,sevilla,Miguel Sierra,,starter,70,ok
2026-08-11T2314Z,sevilla,Peque,,sub,50,ok
2026-08-11T2314Z,sevilla,Andrés Castrín,,sub,50,ok
2026-08-11T2314Z,sevilla,Rubén Vargas,,sub,50,ok
2026-08-11T2314Z,sevilla,José Ángel Carmona,,sub,50,ok
2026-08-11T2314Z,sevilla,Julio Díaz,,sub,40,ok
2026-08-11T2314Z,sevilla,Manu Bueno,,sub,30,ok
2026-08-11T2314Z,sevilla,Robbie Ure,,sub,30,ok
2026-08-11T2314Z,sevilla,Marcão,,sub,20,ok
2026-08-11T2314Z,sevilla,Fran González,,sub,10,ok
2026-08-11T2314Z,sevilla,Chidera Ejuke,,sub,10,ok
2026-08-11T2314Z,sevilla,Alfonso González,,sub,0,ok
2026-08-11T2314Z,sevilla,Adrià Pedrosa,,sub,0,ok
2026-08-11T2314Z,sevilla,Federico Gattoni,,sub,0,ok
2026-08-11T2314Z,sevilla,Fábio Cardoso,,sub,0,ok
2026-08-11T2314Z,valencia,Stole Dimitrievski,,starter,90,ok
2026-08-11T2314Z,valencia,Guido Rodríguez,,starter,90,ok
2026-08-11T2314Z,valencia,Jesús Vázquez,,starter,50,ok
2026-08-11T2314Z,valencia,José Gayà,,starter,90,ok
2026-08-11T2314Z,valencia,Justin de Haas,,starter,70,ok
2026-08-11T2314Z,valencia,Hugo Duro,,starter,50,ok
2026-08-11T2314Z,valencia,Pepelu,,starter,50,ok
2026-08-11T2314Z,valencia,Filip Ugrinic,,starter,50,ok
2026-08-11T2314Z,valencia,Ryunosuke Sato,,starter,70,ok
2026-08-11T2314Z,valencia,Javi Guerra,,starter,90,ok
2026-08-11T2314Z,valencia,César Tárrega,,starter,80,ok
2026-08-11T2314Z,valencia,Aliou Dieng,,sub,50,ok
2026-08-11T2314Z,valencia,Dimitri Foulquier,,sub,50,ok
2026-08-11T2314Z,valencia,Umar Sadiq,,sub,50,ok
2026-08-11T2314Z,valencia,Arnaut Danjuma,,sub,40,ok
2026-08-11T2314Z,valencia,Mouctar Diakhaby,,sub,40,ok
2026-08-11T2314Z,valencia,André Almeida,,sub,30,ok
2026-08-11T2314Z,valencia,Luis Rioja,,sub,20,ok
2026-08-11T2314Z,valencia,Rubén Iranzo,,sub,10,ok
2026-08-11T2314Z,valencia,Iker Córdoba,,sub,10,ok
2026-08-11T2314Z,valencia,Daniel Raba,,sub,10,ok
2026-08-11T2314Z,valencia,Cristian Rivero,,sub,10,ok
2026-08-11T2314Z,valencia,Alberto Mari,,sub,0,ok
2026-08-11T2314Z,valencia,Sergi Canós,,sub,0,ok
2026-08-11T2314Z,valencia,José Manuel Copete,,sub,0,ok
2026-08-11T2314Z,valencia,Diego López,,sub,0,ok
2026-08-11T2314Z,villarreal,Pape Gueye,,starter,70,ok
2026-08-11T2314Z,villarreal,Carlos Romero,,starter,80,ok
2026-08-11T2314Z,villarreal,Renato Veiga,,starter,70,ok
2026-08-11T2314Z,villarreal,Juan Foyth,,starter,50,ok
2026-08-11T2314Z,villarreal,Santi Comesaña,,starter,90,ok
2026-08-11T2314Z,villarreal,Gerard Moreno,,starter,60,ok
2026-08-11T2314Z,villarreal,Nicolas Pépé,,starter,70,ok
2026-08-11T2314Z,villarreal,Alberto Moleiro,,starter,80,ok
2026-08-11T2314Z,villarreal,Luiz Junior,,starter,50,ok
2026-08-11T2314Z,villarreal,Santiago Mouriño,,starter,70,ok
2026-08-11T2314Z,villarreal,Georges Mikautadze,,starter,80,ok
2026-08-11T2314Z,villarreal,Pau Navarro,,sub,50,ok
2026-08-11T2314Z,villarreal,Ayoze Pérez,,sub,50,ok
2026-08-11T2314Z,villarreal,Péter Gulácsi,,sub,40,ok
2026-08-11T2314Z,villarreal,Carlos Macià,,sub,30,ok
2026-08-11T2314Z,villarreal,Tajon Buchanan,,sub,30,ok
2026-08-11T2314Z,villarreal,Alex Freeman,,sub,30,ok
2026-08-11T2314Z,villarreal,Tani Oluwaseyi,,sub,30,ok
2026-08-11T2314Z,villarreal,Sergi Cardona,,sub,20,ok
2026-08-11T2314Z,villarreal,Logan Costa,,sub,20,ok
2026-08-11T2314Z,villarreal,Alassane Diatta,,sub,10,ok
2026-08-11T2314Z,villarreal,Ilias Akhomach,,sub,10,ok
2026-08-11T2314Z,villarreal,Willy Kambwala,,sub,10,ok
2026-08-11T2322Z,alaves,Carles Aleñá,,starter,50,ok
2026-08-11T2322Z,alaves,Ángel Pérez,,starter,80,ok
2026-08-11T2322Z,alaves,Ville Koski,,starter,60,ok
2026-08-11T2322Z,alaves,Nahuel Tenaglia,,starter,90,ok
2026-08-11T2322Z,alaves,Youssef Enríquez,,starter,50,ok
2026-08-11T2322Z,alaves,Antonio Blanco,,starter,90,ok
2026-08-11T2322Z,alaves,Pablo Ibáñez,,starter,70,ok
2026-08-11T2322Z,alaves,Antonio Sivera,,starter,95,ok
2026-08-11T2322Z,alaves,Toni Martinez,,starter,80,ok
2026-08-11T2322Z,alaves,Lucas Boyé,,starter,50,ok
2026-08-11T2322Z,alaves,Jonny Castro,,starter,70,ok
2026-08-11T2322Z,alaves,Denis Suárez,,sub,50,ok
2026-08-11T2322Z,alaves,Abde Rebbach,,sub,50,ok
2026-08-11T2322Z,alaves,Nicolás Valentini,,sub,30,ok
2026-08-11T2322Z,alaves,Mikel Rodriguez,,sub,30,ok
2026-08-11T2322Z,alaves,Aitor Mañas,,sub,30,ok
2026-08-11T2322Z,alaves,Xanet Oláiz,,sub,30,ok
2026-08-11T2322Z,alaves,Miguel Rodríguez,,sub,20,ok
2026-08-11T2322Z,alaves,Ander Guevara,,sub,20,ok
2026-08-11T2322Z,alaves,Hugo Novoa,,sub,20,ok
2026-08-11T2322Z,alaves,Mariano Díaz,,sub,20,ok
2026-08-11T2322Z,alaves,Carlos Benavidez,,sub,10,ok
2026-08-11T2322Z,alaves,Jesús Owono,,sub,5,ok
2026-08-11T2322Z,alaves,Selu Diallo,,sub,0,ok
2026-08-11T2322Z,alaves,Moussa Diarra,,sub,0,ok
2026-08-11T2322Z,alaves,Nikola Maras,,sub,0,ok
2026-08-11T2322Z,alaves,Adrián Rodríguez,,sub,0,ok
2026-08-11T2322Z,alaves,Facundo Garcés,,sub,0,ok
2026-08-11T2322Z,athletic,Yeray Álvarez,,starter,70,ok
2026-08-11T2322Z,athletic,Jesús Areso,,starter,50,ok
2026-08-11T2322Z,athletic,Unai Simón,,starter,90,ok
2026-08-11T2322Z,athletic,Aitor Paredes,,starter,70,ok
2026-08-11T2322Z,athletic,Gorka Guruzeta,,starter,80,ok
2026-08-11T2322Z,athletic,Iñaki Williams,,starter,60,ok
2026-08-11T2322Z,athletic,Íñigo Ruiz de Galarreta,,starter,60,ok
2026-08-11T2322Z,athletic,Nico Williams,,starter,50,ok
2026-08-11T2322Z,athletic,Yuri Berchiche,,starter,70,ok
2026-08-11T2322Z,athletic,Oihan Sancet,,starter,70,ok
2026-08-11T2322Z,athletic,Mikel Jauregizar,,starter,70,ok
2026-08-11T2322Z,athletic,Robert Navarro,,sub,50,ok
2026-08-11T2322Z,athletic,Peio Canales,,sub,40,ok
2026-08-11T2322Z,athletic,Hugo Rincón,,sub,40,ok
2026-08-11T2322Z,athletic,Beñat Prados,,sub,30,ok
2026-08-11T2322Z,athletic,Álex Berenguer,,sub,30,ok
2026-08-11T2322Z,athletic,Adama Boiro,,sub,30,ok
2026-08-11T2322Z,athletic,Dani Vivian,,sub,30,ok
2026-08-11T2322Z,athletic,Aymeric Laporte,,sub,30,ok
2026-08-11T2322Z,athletic,Alejandro Rego,,sub,20,ok
2026-08-11T2322Z,athletic,Beñat Gerenabarrena,,sub,10,ok
2026-08-11T2322Z,athletic,Selton Sánchez,,sub,10,ok
2026-08-11T2322Z,athletic,Nico Serrano,,sub,10,ok
2026-08-11T2322Z,athletic,Andoni Gorosabel,,sub,10,ok
2026-08-11T2322Z,athletic,Álvaro Djaló,,sub,10,ok
2026-08-11T2322Z,athletic,Alex Padilla,,sub,10,ok
2026-08-11T2322Z,athletic,Unai Vencedor,,sub,0,ok
2026-08-11T2322Z,athletic,Maroan Sannadi,,sub,0,ok
2026-08-11T2322Z,athletic,Unai Egiluz,,sub,0,ok
2026-08-11T2322Z,atletico,Álex Baena,,starter,50,ok
2026-08-11T2322Z,atletico,Jan Oblak,,starter,90,ok
2026-08-11T2322Z,atletico,Álex Grimaldo,,starter,70,ok
2026-08-11T2322Z,atletico,Alexander Sorloth,,starter,70,ok
2026-08-11T2322Z,atletico,Ademola Lookman,,starter,80,ok
2026-08-11T2322Z,atletico,Giuliano Simeone,,starter,70,ok
2026-08-11T2322Z,atletico,Morten Hjulmand,,starter,70,ok
2026-08-11T2322Z,atletico,Pablo Barrios,,starter,60,ok
2026-08-11T2322Z,atletico,David Hancko,,starter,80,ok
2026-08-11T2322Z,atletico,Marc Pubill,,starter,50,ok
2026-08-11T2322Z,atletico,Marcos Llorente,,starter,50,ok
2026-08-11T2322Z,atletico,Julián Álvarez,,sub,50,ok
2026-08-11T2322Z,atletico,Rodrigo Mendoza,,sub,50,ok
2026-08-11T2322Z,atletico,Robin Le Normand,,sub,50,ok
2026-08-11T2322Z,atletico,Koke Resurrección,,sub,40,ok
2026-08-11T2322Z,atletico,Johnny Cardoso,,sub,30,ok
2026-08-11T2322Z,atletico,Jorge Domínguez,,sub,30,ok
2026-08-11T2322Z,atletico,Arnau Ortiz,,sub,30,ok
2026-08-11T2322Z,atletico,Javier Boñar,,sub,20,ok
2026-08-11T2322Z,atletico,Obed Vargas,,sub,20,ok
2026-08-11T2322Z,atletico,José María Giménez,,sub,10,ok
2026-08-11T2322Z,atletico,Kang-In Lee,,sub,10,ok
2026-08-11T2322Z,atletico,Carlos Martín,,sub,10,ok
2026-08-11T2322Z,atletico,Juan Musso,,sub,10,ok
2026-08-11T2322Z,atletico,Matteo Ruggeri,,sub,0,ok
2026-08-11T2322Z,atletico,Nahuel Molina,,sub,0,ok
2026-08-11T2322Z,atletico,Thomas Lemar,,sub,0,ok
2026-08-11T2322Z,barcelona,Marc Bernal,,starter,50,ok
2026-08-11T2322Z,barcelona,Joan Garcia,,starter,80,ok
2026-08-11T2322Z,barcelona,Lamine Yamal,,starter,60,ok
2026-08-11T2322Z,barcelona,Fermín López,,starter,70,ok
2026-08-11T2322Z,barcelona,Pau Cubarsí,,starter,70,ok
2026-08-11T2322Z,barcelona,Karim Adeyemi,,starter,50,ok
2026-08-11T2322Z,barcelona,Gerard Martín,,starter,80,ok
2026-08-11T2322Z,barcelona,Alejandro Balde,,starter,70,ok
2026-08-11T2322Z,barcelona,Pedri González,,starter,70,ok
2026-08-11T2322Z,barcelona,Eric Garcia,,starter,50,ok
2026-08-11T2322Z,barcelona,Raphinha,,starter,70,ok
2026-08-11T2322Z,barcelona,Jules Koundé,,sub,50,ok
2026-08-11T2322Z,barcelona,Pablo Gavi,,sub,50,ok
2026-08-11T2322Z,barcelona,Anthony Gordon,,sub,50,ok
2026-08-11T2322Z,barcelona,Dani Olmo,,sub,40,ok
2026-08-11T2322Z,barcelona,Xavi Espart,,sub,40,ok
2026-08-11T2322Z,barcelona,Andreas Christensen,,sub,40,ok
2026-08-11T2322Z,barcelona,Ferrán Torres,,sub,40,ok
2026-08-11T2322Z,barcelona,Hamza Abdelkarim,,sub,30,ok
2026-08-11T2322Z,barcelona,Wojciech Szczesny,,sub,20,ok
2026-08-11T2322Z,barcelona,Marc Casadó,,sub,0,ok
2026-08-11T2322Z,barcelona,Héctor Fort,,sub,0,ok
2026-08-11T2322Z,barcelona,Frenkie de Jong,,sub,0,ok
2026-08-11T2322Z,barcelona,Roony Bardghji,,sub,0,ok
2026-08-11T2322Z,betis,Cucho Hernández,,starter,60,ok
2026-08-11T2322Z,betis,Pablo Fornals,,starter,80,ok
2026-08-11T2322Z,betis,Héctor Bellerín,,starter,70,ok
2026-08-11T2322Z,betis,Diego Javier Llorente,,starter,60,ok
2026-08-11T2322Z,betis,Natan,,starter,80,ok
2026-08-11T2322Z,betis,Álvaro Valles,,starter,95,ok
2026-08-11T2322Z,betis,Marc Roca,,starter,60,ok
2026-08-11T2322Z,betis,Isco Alarcón,,starter,50,ok
2026-08-11T2322Z,betis,Antony,,starter,60,ok
2026-08-11T2322Z,betis,Fran García,,starter,80,ok
2026-08-11T2322Z,betis,Rodrigo Riquelme,,starter,70,ok
2026-08-11T2322Z,betis,Facundo Bernal,,sub,50,ok
2026-08-11T2322Z,betis,Nelson Deossa,,sub,40,ok
2026-08-11T2322Z,betis,Pablo García,,sub,40,ok
2026-08-11T2322Z,betis,Marc Bartra,,sub,40,ok
2026-08-11T2322Z,betis,Abde Ezzalzouli,,sub,30,ok
2026-08-11T2322Z,betis,Álvaro Fidalgo,,sub,30,ok
2026-08-11T2322Z,betis,Ángel Ortiz,,sub,30,ok
2026-08-11T2322Z,betis,Giovani Lo Celso,,sub,20,ok
2026-08-11T2322Z,betis,Junior Firpo,,sub,20,ok
2026-08-11T2322Z,betis,Valentín Gómez,,sub,20,ok
2026-08-11T2322Z,betis,José Antonio Morante,,sub,10,ok
2026-08-11T2322Z,betis,Manu González,,sub,5,ok
2026-08-11T2322Z,betis,Iker Losada,,sub,0,ok
2026-08-11T2322Z,betis,Gonzalo Petit,,sub,0,ok
2026-08-11T2322Z,betis,Aitor Ruibal,,sub,0,ok
2026-08-11T2322Z,betis,Diego Conde,,sub,0,ok
2026-08-11T2322Z,celta,Carl Starfelt,,starter,70,ok
2026-08-11T2322Z,celta,Sergio Carreira,,starter,70,ok
2026-08-11T2322Z,celta,Ionut Radu,,starter,90,ok
2026-08-11T2322Z,celta,Marcos Alonso,,starter,90,ok
2026-08-11T2322Z,celta,Aleix Febas,,starter,50,ok
2026-08-11T2322Z,celta,Javi Rodríguez,,starter,80,ok
2026-08-11T2322Z,celta,Javi Rueda,,starter,70,ok
2026-08-11T2322Z,celta,Miguel Román,,starter,70,ok
2026-08-11T2322Z,celta,Williot Swedberg,,starter,50,ok
2026-08-11T2322Z,celta,Hugo González,,starter,50,ok
2026-08-11T2322Z,celta,Ferran Jutglà,,starter,80,ok
2026-08-11T2322Z,celta,Hugo Álvarez,,sub,50,ok
2026-08-11T2322Z,celta,Ilaix Moriba,,sub,50,ok
2026-08-11T2322Z,celta,Iago Aspas,,sub,40,ok
2026-08-11T2322Z,celta,Javi Galán,,sub,30,ok
2026-08-11T2322Z,celta,Yoel Lago,,sub,30,ok
2026-08-11T2322Z,celta,Álvaro Núñez,,sub,30,ok
2026-08-11T2322Z,celta,Abdoulaye Faye,,sub,20,ok
2026-08-11T2322Z,celta,Matías Vecino,,sub,20,ok
2026-08-11T2322Z,celta,Manu Fernández,,sub,20,ok
2026-08-11T2322Z,celta,Jones El-Abdellaoui,,sub,10,ok
2026-08-11T2322Z,celta,Altay Bayindir,,sub,10,ok
2026-08-11T2322Z,celta,Borja Iglesias,,sub,10,ok
2026-08-11T2322Z,celta,Pablo Durán,,sub,10,ok
2026-08-11T2322Z,celta,Carles Pérez,,sub,0,ok
2026-08-11T2322Z,celta,Iván Villar,,sub,0,ok
2026-08-11T2322Z,deportivo,Lorenzo Amatucci,,starter,70,ok
2026-08-11T2322Z,deportivo,Leo Román,,starter,80,ok
2026-08-11T2322Z,deportivo,Pierre-Emerick Aubameyang,,starter,70,ok
2026-08-11T2322Z,deportivo,Ximo Navarro,,starter,70,ok
2026-08-11T2322Z,deportivo,Bright Ede,,starter,50,ok
2026-08-11T2322Z,deportivo,Mario Soriano,,starter,80,ok
2026-08-11T2322Z,deportivo,Lucas Noubi,,starter,80,ok
2026-08-11T2322Z,deportivo,Giacomo Quagliata,,starter,50,ok
2026-08-11T2322Z,deportivo,Luismi Cruz,,starter,70,ok
2026-08-11T2322Z,deportivo,Bil Nsongo,,starter,50,ok
2026-08-11T2322Z,deportivo,Adrià Altimira,,starter,50,ok
2026-08-11T2322Z,deportivo,Angeliño,,sub,50,ok
2026-08-11T2322Z,deportivo,Miguel Loureiro,,sub,50,ok
2026-08-11T2322Z,deportivo,Jonathan Asp Jensen,,sub,40,ok
2026-08-11T2322Z,deportivo,Diego Villares,,sub,40,ok
2026-08-11T2322Z,deportivo,Yeremay Hernández,,sub,40,ok
2026-08-11T2322Z,deportivo,David Mella,,sub,30,ok
2026-08-11T2322Z,deportivo,Zakaria Eddahchouri,,sub,30,ok
2026-08-11T2322Z,deportivo,Teun Gijselhart,,sub,30,ok
2026-08-11T2322Z,deportivo,Dani Barcia,,sub,20,ok
2026-08-11T2322Z,deportivo,Arnau Comas,,sub,20,ok
2026-08-11T2322Z,deportivo,Álvaro Fernández,,sub,20,ok
2026-08-11T2322Z,deportivo,Kevin Sánchez,,sub,10,ok
2026-08-11T2322Z,deportivo,Noé Carrillo,,sub,0,ok
2026-08-11T2322Z,deportivo,José Ángel Jurado,,sub,0,ok
2026-08-11T2322Z,deportivo,Riki Rodríguez,,sub,0,ok
2026-08-11T2322Z,deportivo,Charlie Patino,,sub,0,ok
2026-08-11T2322Z,deportivo,Eric Puerto,,sub,0,ok
2026-08-11T2322Z,deportivo,Germán Parreño,,sub,0,ok
2026-08-11T2322Z,elche,Gonzalo Villar,,starter,80,ok
2026-08-11T2322Z,elche,David Affengruber,,starter,90,ok
2026-08-11T2322Z,elche,Buba Sangaré,,starter,70,ok
2026-08-11T2322Z,elche,Lucas Cepeda,,starter,60,ok
2026-08-11T2322Z,elche,Germán Valera,,starter,90,ok
2026-08-11T2322Z,elche,Pedro Bigas,,starter,50,ok
2026-08-11T2322Z,elche,Marc Aguado,,starter,70,ok
2026-08-11T2322Z,elche,Grady Diangana,,starter,50,ok
2026-08-11T2322Z,elche,Matías Dituro,,starter,90,ok
2026-08-11T2322Z,elche,Fernando Niño,,starter,60,ok
2026-08-11T2322Z,elche,Víctor Chust,,starter,80,ok
2026-08-11T2322Z,elche,Federico Redondo,,sub,50,ok
2026-08-11T2322Z,elche,Martim Neto,,sub,50,ok
2026-08-11T2322Z,elche,Ali Houary,,sub,40,ok
2026-08-11T2322Z,elche,Tete Morente,,sub,40,ok
2026-08-11T2322Z,elche,Adam Boayar,,sub,30,ok
2026-08-11T2322Z,elche,Facundo Buonanotte,,sub,30,ok
2026-08-11T2322Z,elche,Umaru Konaré,,sub,30,ok
2026-08-11T2322Z,elche,John Chetauya,,sub,20,ok
2026-08-11T2322Z,elche,Javi Morcillo,,sub,10,ok
2026-08-11T2322Z,elche,Alejandro Iturbe,,sub,10,ok
2026-08-11T2322Z,elche,Rafa Núñez,,sub,0,ok
2026-08-11T2322Z,elche,Abiel Osorio,,sub,0,ok
2026-08-11T2322Z,elche,Yago Santiago,,sub,0,ok
2026-08-11T2322Z,elche,Bambo Diaby,,sub,0,ok
2026-08-11T2322Z,elche,Matia Barzic,,sub,0,ok
2026-08-11T2322Z,espanyol,Álex Calatrava,,starter,70,ok
2026-08-11T2322Z,espanyol,Omar El Hilali,,starter,80,ok
2026-08-11T2322Z,espanyol,Roger Hinojo,,starter,50,ok
2026-08-11T2322Z,espanyol,Leandro Cabrera,,starter,95,ok
2026-08-11T2322Z,espanyol,Unai Núñez,,starter,50,ok
2026-08-11T2322Z,espanyol,Urko González de Zarate,,starter,80,ok
2026-08-11T2322Z,espanyol,Edu Expósito,,starter,80,ok
2026-08-11T2322Z,espanyol,Tyrhys Dolan,,starter,50,ok
2026-08-11T2322Z,espanyol,Marko Dmitrovic,,starter,95,ok
2026-08-11T2322Z,espanyol,Javier Hernández,,starter,50,ok
2026-08-11T2322Z,espanyol,Roberto Fernández,,starter,70,ok
2026-08-11T2322Z,espanyol,Pere Milla,,sub,50,ok
2026-08-11T2322Z,espanyol,Jofre Carreras,,sub,50,ok
2026-08-11T2322Z,espanyol,Pol Lozano,,sub,50,ok
2026-08-11T2322Z,espanyol,Quilindschy Hartman,,sub,50,ok
2026-08-11T2322Z,espanyol,Clemens Riedel,,sub,50,ok
2026-08-11T2322Z,espanyol,Marcos Fernández,,sub,30,ok
2026-08-11T2322Z,espanyol,Gabriel Moscardo,,sub,30,ok
2026-08-11T2322Z,espanyol,Rafel Bauzà,,sub,10,ok
2026-08-11T2322Z,espanyol,Miguel Ángel Rubio,,sub,5,ok
2026-08-11T2322Z,espanyol,Ángel Fortuño,,sub,5,ok
2026-08-11T2322Z,espanyol,Rubén Sánchez,,sub,0,ok
2026-08-11T2322Z,espanyol,Kike García,,sub,0,ok
2026-08-11T2322Z,espanyol,Javi Puado,,sub,0,ok
2026-08-11T2322Z,getafe,Martín Satriano,,starter,90,ok
2026-08-11T2322Z,getafe,Mario Martín,,starter,80,ok
2026-08-11T2322Z,getafe,David Soria,,starter,95,ok
2026-08-11T2322Z,getafe,Ramón Terrats,,starter,80,ok
2026-08-11T2322Z,getafe,Orel Mangala,,starter,50,ok
2026-08-11T2322Z,getafe,Davinchi,,starter,80,ok
2026-08-11T2322Z,getafe,Zaid Romero,,starter,90,ok
2026-08-11T2322Z,getafe,Dakonam Djené,,starter,90,ok
2026-08-11T2322Z,getafe,Kiko Femenia,,starter,70,ok
2026-08-11T2322Z,getafe,Andrés García,,starter,70,ok
2026-08-11T2322Z,getafe,Abdel Abqar,,starter,70,ok
2026-08-11T2322Z,getafe,Sebastián Boselli,,sub,50,ok
2026-08-11T2322Z,getafe,Borja Mayoral,,sub,40,ok
2026-08-11T2322Z,getafe,Saba Sazonov,,sub,30,ok
2026-08-11T2322Z,getafe,Juan Berrocal,,sub,30,ok
2026-08-11T2322Z,getafe,Jean Ives Valou,,sub,30,ok
2026-08-11T2322Z,getafe,Álex Sancris,,sub,20,ok
2026-08-11T2322Z,getafe,Ismael Bekhoucha,,sub,20,ok
2026-08-11T2322Z,getafe,Javi Muñoz,,sub,10,ok
2026-08-11T2322Z,getafe,Jiri Letácek,,sub,5,ok
2026-08-11T2322Z,getafe,Yvan Neyou,,sub,0,ok
2026-08-11T2322Z,getafe,Christantus Uche,,sub,0,ok
2026-08-11T2322Z,getafe,Juanmi Jiménez,,sub,0,ok
2026-08-11T2322Z,levante,Nacho Pérez,,starter,50,ok
2026-08-11T2322Z,levante,Enzo Bardelli,,starter,50,ok
2026-08-11T2322Z,levante,Aissa Mandi,,starter,80,ok
2026-08-11T2322Z,levante,Manu Sánchez,,starter,80,ok
2026-08-11T2322Z,levante,Adrián de la Fuente,,starter,90,ok
2026-08-11T2322Z,levante,Jon Ander Olasagasti,,starter,90,ok
2026-08-11T2322Z,levante,Hugo Sotelo,,starter,50,ok
2026-08-11T2322Z,levante,Mathew Ryan,,starter,90,ok
2026-08-11T2322Z,levante,Iván Romero,,starter,80,ok
2026-08-11T2322Z,levante,Carlos Álvarez,,starter,60,ok
2026-08-11T2322Z,levante,Kareem Tunde,,starter,60,ok
2026-08-11T2322Z,levante,Paco Cortés,,sub,50,ok
2026-08-11T2322Z,levante,Karl Etta Eyong,,sub,50,ok
2026-08-11T2322Z,levante,Jeremy Toljan,,sub,50,ok
2026-08-11T2322Z,levante,Víctor García,,sub,40,ok
2026-08-11T2322Z,levante,Oriol Rey,,sub,40,ok
2026-08-11T2322Z,levante,Thiago Fernández,,sub,30,ok
2026-08-11T2322Z,levante,Kervin Arriaga,,sub,30,ok
2026-08-11T2322Z,levante,Yanis Musuayi,,sub,20,ok
2026-08-11T2322Z,levante,Dani Requena,,sub,10,ok
2026-08-11T2322Z,levante,Tai Abed,,sub,10,ok
2026-08-11T2322Z,levante,Jorge Cabello,,sub,10,ok
2026-08-11T2322Z,levante,Pablo Campos,,sub,10,ok
2026-08-11T2322Z,levante,Alejandro Primo,,sub,0,ok
2026-08-11T2322Z,levante,Dani Martín,,sub,0,ok
2026-08-11T2322Z,levante,Roger Brugué,,sub,0,ok
2026-08-11T2322Z,malaga,Chupete,,starter,70,ok
2026-08-11T2322Z,malaga,José Salinas,,starter,50,ok
2026-08-11T2322Z,malaga,Rafa Rodríguez,,starter,50,ok
2026-08-11T2322Z,malaga,Einar Galilea,,starter,80,ok
2026-08-11T2322Z,malaga,Carlos Puga,,starter,70,ok
2026-08-11T2322Z,malaga,Izan Merino,,starter,70,ok
2026-08-11T2322Z,malaga,Dani Lorenzo,,starter,90,ok
