observed_at,source,team_id,user_id,manager,position,previous_position,team_points,fixture_points,team_value,team_money,banned,starting_week
2026-08-28T2241Z,laliga,38066387,11877808,Magic Mike 333,4,4,66,2,243707207,,false,1
2026-08-28T2241Z,laliga,38066616,3480702,Albert Laporta,5,5,32,,210742651,,false,1
2026-08-29T1159Z,laliga,38091967,11881989,miguel_autentico,1,1,101,12,256171528,3301065,false,1
2026-08-29T1159Z,laliga,38098179,11882956,SusoGattuso,2,2,94,19,257279519,,false,1
2026-08-29T1159Z,laliga,38099509,11883172,BurtonGM89,3,3,94,26,243732744,,false,1
2026-08-29T1159Z,laliga,38066387,11877808,Magic Mike 333,4,4,66,2,243707207,,false,1
2026-08-29T1159Z,laliga,38066616,3480702,Albert Laporta,5,5,32,,210742651,,false,1
2026-08-29T1308Z,laliga,38091967,11881989,miguel_autentico,1,1,101,12,256171528,3301065,false,1
2026-08-29T1308Z,laliga,38098179,11882956,SusoGattuso,2,2,94,19,257279519,,false,1
2026-08-29T1308Z,laliga,38099509,11883172,BurtonGM89,3,3,94,26,243732744,,false,1
2026-08-29T1308Z,laliga,38066387,11877808,Magic Mike 333,4,4,66,2,243707207,,false,1
2026-08-29T1308Z,laliga,38066616,3480702,Albert Laporta,5,5,32,,210742651,,false,1
2026-08-29T1329Z,laliga,38091967,11881989,miguel_autentico,1,1,101,12,256171528,3301065,false,1
2026-08-29T1329Z,laliga,38098179,11882956,SusoGattuso,2,2,94,19,257279519,,false,1
2026-08-29T1329Z,laliga,38099509,11883172,BurtonGM89,3,3,94,26,243732744,,false,1
2026-08-29T1329Z,laliga,38066387,11877808,Magic Mike 333,4,4,66,2,243707207,,false,1
2026-08-29T1329Z,laliga,38066616,3480702,Albert Laporta,5,5,32,,210742651,,false,1
2026-08-29T1344Z,laliga,38091967,11881989,miguel_autentico,1,1,101,12,256171528,3301065,false,1
2026-08-29T1344Z,laliga,38098179,11882956,SusoGattuso,2,2,94,19,257279519,,false,1
2026-08-29T1344Z,laliga,38099509,11883172,BurtonGM89,3,3,94,26,243732744,,false,1
2026-08-29T1344Z,laliga,38066387,11877808,Magic Mike 333,4,4,66,2,243707207,,false,1
2026-08-29T1344Z,laliga,38066616,3480702,Albert Laporta,5,5,32,,210742651,,false,1
2026-08-29T1359Z,laliga,38091967,11881989,miguel_autentico,1,1,101,12,256171528,3301065,false,1
2026-08-29T1359Z,laliga,38098179,11882956,SusoGattuso,2,2,94,19,257279519,,false,1
2026-08-29T1359Z,laliga,38099509,11883172,BurtonGM89,3,3,94,26,243732744,,false,1
2026-08-29T1359Z,laliga,38066387,11877808,Magic Mike 333,4,4,66,2,243707207,,false,1
2026-08-29T1359Z,laliga,38066616,3480702,Albert Laporta,5,5,32,,210742651,,false,1
2026-08-29T2106Z,laliga,38091967,11881989,miguel_autentico,1,1,107,18,262343360,-2637795,false,1
2026-08-29T2106Z,laliga,38099509,11883172,BurtonGM89,2,3,106,38,245520006,,false,1
2026-08-29T2106Z,laliga,38098179,11882956,SusoGattuso,3,2,99,24,260092828,,false,1
2026-08-29T2106Z,laliga,38066387,11877808,Magic Mike 333,4,4,69,5,244540299,,false,1
2026-08-29T2106Z,laliga,38066616,3480702,Albert Laporta,5,5,32,,193084187,,false,1
2026-08-29T2242Z,laliga,38099509,11883172,BurtonGM89,1,3,121,53,245520006,,false,1
2026-08-29T2242Z,laliga,38091967,11881989,miguel_autentico,2,1,110,21,262343360,-2637795,false,1
2026-08-29T2242Z,laliga,38098179,11882956,SusoGattuso,3,2,106,31,260092828,,false,1
2026-08-29T2242Z,laliga,38066387,11877808,Magic Mike 333,4,4,69,5,244540299,,false,1
2026-08-29T2242Z,laliga,38066616,3480702,Albert Laporta,5,5,32,,193084187,,false,1
2026-08-30T0758Z,laliga,38099509,11883172,BurtonGM89,1,3,121,53,247827336,,false,1
2026-08-30T0758Z,laliga,38091967,11881989,miguel_autentico,2,1,110,21,261708764,-2537795,false,1
2026-08-30T0758Z,laliga,38098179,11882956,SusoGattuso,3,2,106,31,261681103,,false,1
2026-08-30T0758Z,laliga,38066387,11877808,Magic Mike 333,4,4,69,5,245568025,,false,1
2026-08-30T0758Z,laliga,38066616,3480702,Albert Laporta,5,5,32,,193084187,,false,1
2026-08-30T2111Z,laliga,38099509,11883172,BurtonGM89,1,3,121,53,259854921,,false,1
2026-08-30T2111Z,laliga,38091967,11881989,miguel_autentico,2,1,116,27,237208988,23897821,false,1
2026-08-30T2111Z,laliga,38098179,11882956,SusoGattuso,3,2,113,38,240269007,,false,1
2026-08-30T2111Z,laliga,38066387,11877808,Magic Mike 333,4,4,76,12,245568025,,false,1
2026-08-30T2111Z,laliga,38066616,3480702,Albert Laporta,5,5,32,,247790723,,false,1
2026-08-30T2148Z,laliga,38091967,11881989,miguel_autentico,1,1,128,39,237208988,23897821,false,1
2026-08-30T2148Z,laliga,38099509,11883172,BurtonGM89,2,3,121,53,259854921,,false,1
2026-08-30T2148Z,laliga,38098179,11882956,SusoGattuso,3,2,113,38,240269007,,false,1
2026-08-30T2148Z,laliga,38066387,11877808,Magic Mike 333,4,4,80,16,245568025,,false,1
2026-08-30T2148Z,laliga,38066616,3480702,Albert Laporta,5,5,32,,247790723,,false,1
2026-08-30T2242Z,laliga,38091967,11881989,miguel_autentico,1,1,128,39,237208988,23897821,false,1
2026-08-30T2242Z,laliga,38099509,11883172,BurtonGM89,2,3,121,53,259854921,,false,1
2026-08-30T2242Z,laliga,38098179,11882956,SusoGattuso,3,2,113,38,240269007,,false,1
2026-08-30T2242Z,laliga,38066387,11877808,Magic Mike 333,4,4,80,16,245568025,,false,1
2026-08-30T2242Z,laliga,38066616,3480702,Albert Laporta,5,5,32,,247790723,,false,1
2026-08-31T0523Z,laliga,38091967,11881989,miguel_autentico,1,1,128,39,237208988,23897821,false,1
2026-08-31T0523Z,laliga,38099509,11883172,BurtonGM89,2,3,121,53,259854921,,false,1
2026-08-31T0523Z,laliga,38098179,11882956,SusoGattuso,3,2,113,38,240269007,,false,1
2026-08-31T0523Z,laliga,38066387,11877808,Magic Mike 333,4,4,80,16,245568025,,false,1
2026-08-31T0523Z,laliga,38066616,3480702,Albert Laporta,5,5,32,,247790723,,false,1
2026-08-31T0635Z,laliga,38091967,11881989,miguel_autentico,1,1,128,39,237208988,23897821,false,1
2026-08-31T0635Z,laliga,38099509,11883172,BurtonGM89,2,3,121,53,259854921,,false,1
2026-08-31T0635Z,laliga,38098179,11882956,SusoGattuso,3,2,113,38,240269007,,false,1
2026-08-31T0635Z,laliga,38066387,11877808,Magic Mike 333,4,4,80,16,245568025,,false,1
2026-08-31T0635Z,laliga,38066616,3480702,Albert Laporta,5,5,32,,247790723,,false,1
2026-08-31T2215Z,laliga,38091967,11881989,miguel_autentico,1,1,128,39,236070535,23997821,false,1
2026-08-31T2215Z,laliga,38099509,11883172,BurtonGM89,2,3,125,57,264856687,,false,1
2026-08-31T2215Z,laliga,38098179,11882956,SusoGattuso,3,2,120,45,241510806,,false,1
2026-08-31T2215Z,laliga,38066387,11877808,Magic Mike 333,4,4,106,42,246292818,,false,1
2026-08-31T2215Z,laliga,38066616,3480702,Albert Laporta,5,5,32,,208837307,,false,1
2026-08-31T2244Z,laliga,38091967,11881989,miguel_autentico,1,1,128,39,236070535,23997821,false,1
2026-08-31T2244Z,laliga,38099509,11883172,BurtonGM89,2,3,125,57,264856687,,false,1
2026-08-31T2244Z,laliga,38098179,11882956,SusoGattuso,3,2,120,45,241510806,,false,1
2026-08-31T2244Z,laliga,38066387,11877808,Magic Mike 333,4,4,106,42,246292818,,false,1
2026-08-31T2244Z,laliga,38066616,3480702,Albert Laporta,5,5,32,,208837307,,false,1
2026-08-31T2252Z,laliga,38091967,11881989,miguel_autentico,1,1,128,39,236070535,23997821,false,1
2026-08-31T2252Z,laliga,38099509,11883172,BurtonGM89,2,3,125,57,264856687,,false,1
2026-08-31T2252Z,laliga,38098179,11882956,SusoGattuso,3,2,120,45,241510806,,false,1
2026-08-31T2252Z,laliga,38066387,11877808,Magic Mike 333,4,4,106,42,246292818,,false,1
2026-08-31T2252Z,laliga,38066616,3480702,Albert Laporta,5,5,32,,208837307,,false,1
2026-09-01T0730Z,laliga,38066387,11877808,Magic Mike 333,4,4,106,42,247745699,,false,1
2026-09-01T0730Z,laliga,38066616,3480702,Albert Laporta,5,5,32,,214454795,,false,1
2026-09-01T0730Z,laliga,38091967,11881989,miguel_autentico,1,1,128,39,234457609,27897821,false,1
2026-09-01T0730Z,laliga,38098179,11882956,SusoGattuso,3,2,120,45,242566446,,false,1
2026-09-01T0730Z,laliga,38099509,11883172,BurtonGM89,2,3,125,57,269519458,,false,1
2026-09-01T0759Z,laliga,38066387,11877808,Magic Mike 333,4,4,106,42,247745699,,false,1
2026-09-01T0759Z,laliga,38066616,3480702,Albert Laporta,5,5,32,,214454795,,false,1
2026-09-01T0759Z,laliga,38091967,11881989,miguel_autentico,1,1,128,39,234457609,27897821,false,1
2026-09-01T0759Z,laliga,38098179,11882956,SusoGattuso,3,2,120,45,242566446,,false,1
2026-09-01T0759Z,laliga,38099509,11883172,BurtonGM89,2,3,125,57,269519458,,false,1
2026-09-01T1056Z,laliga,38066387,11877808,Magic Mike 333,4,4,106,42,247745699,,false,1
2026-09-01T1056Z,laliga,38066616,3480702,Albert Laporta,5,5,32,,214454795,,false,1
2026-09-01T1056Z,laliga,38091967,11881989,miguel_autentico,1,1,128,39,234457609,27897821,false,1
2026-09-01T1056Z,laliga,38098179,11882956,SusoGattuso,3,2,120,45,242566446,,false,1
2026-09-01T1056Z,laliga,38099509,11883172,BurtonGM89,2,3,125,57,269519458,,false,1
2026-09-01T2039Z,laliga,38066387,11877808,Magic Mike 333,4,4,106,42,247745699,,false,1
2026-09-01T2039Z,laliga,38066616,3480702,Albert Laporta,5,5,32,,214391499,,false,1
2026-09-01T2039Z,laliga,38091967,11881989,miguel_autentico,1,1,128,39,234444068,27997821,false,1
2026-09-01T2039Z,laliga,38098179,11882956,SusoGattuso,3,2,120,45,272776146,,false,1
2026-09-01T2039Z,laliga,38099509,11883172,BurtonGM89,2,3,125,57,269519881,,false,1
2026-09-01T2106Z,laliga,38066387,11877808,Magic Mike 333,4,4,106,42,247745699,,false,1
2026-09-01T2106Z,laliga,38066616,3480702,Albert Laporta,5,5,32,,214391499,,false,1
2026-09-01T2106Z,laliga,38091967,11881989,miguel_autentico,1,1,128,39,234444068,27997821,false,1
2026-09-01T2106Z,laliga,38098179,11882956,SusoGattuso,3,2,120,45,272776146,,false,1
2026-09-01T2106Z,laliga,38099509,11883172,BurtonGM89,2,3,125,57,269519881,,false,1
2026-09-01T2244Z,laliga,38066387,11877808,Magic Mike 333,4,4,106,42,247745699,,false,1
2026-09-01T2244Z,laliga,38066616,3480702,Albert Laporta,5,5,32,,214391499,,false,1
2026-09-01T2244Z,laliga,38091967,11881989,miguel_autentico,1,1,128,39,234444068,27997821,false,1
2026-09-01T2244Z,laliga,38098179,11882956,SusoGattuso,3,2,120,45,272776146,,false,1
2026-09-01T2244Z,laliga,38099509,11883172,BurtonGM89,2,3,125,57,269519881,,false,1
2026-09-02T0705Z,laliga,38066387,11877808,Magic Mike 333,4,4,106,42,247745699,,false,1
2026-09-02T0705Z,laliga,38066616,3480702,Albert Laporta,5,5,32,,219105506,,false,1
2026-09-02T0705Z,laliga,38091967,11881989,miguel_autentico,1,1,128,39,232449374,27997821,false,1
2026-09-02T0705Z,laliga,38098179,11882956,SusoGattuso,3,2,120,45,259603619,,false,1
2026-09-02T0705Z,laliga,38099509,11883172,BurtonGM89,2,3,125,57,274557122,,false,1
2026-09-02T0943Z,laliga,38066387,11877808,Magic Mike 333,2,2,132,42,249899558,,false,1
2026-09-02T0943Z,laliga,38066616,3480702,Albert Laporta,5,5,53,,219105506,,false,1
2026-09-02T0943Z,laliga,38091967,11881989,miguel_autentico,1,1,135,39,232449374,28797821,false,1
2026-09-02T0943Z,laliga,38098179,11882956,SusoGattuso,3,3,126,45,259162469,,false,1
2026-09-02T0943Z,laliga,38099509,11883172,BurtonGM89,4,4,125,57,274557122,,false,1
2026-09-02T1058Z,laliga,38066387,11877808,Magic Mike 333,2,2,132,42,249899558,,false,1
2026-09-02T1058Z,laliga,38066616,3480702,Albert Laporta,5,5,53,,219105506,,false,1
2026-09-02T1058Z,laliga,38091967,11881989,miguel_autentico,1,1,135,39,232449374,28797821,false,1
2026-09-02T1058Z,laliga,38098179,11882956,SusoGattuso,3,3,126,45,259162469,,false,1
2026-09-02T1058Z,laliga,38099509,11883172,BurtonGM89,4,4,125,57,274557122,,false,1
2026-09-02T1429Z,laliga,38066387,11877808,Magic Mike 333,2,2,132,42,249899558,,false,1
2026-09-02T1429Z,laliga,38066616,3480702,Albert Laporta,5,5,53,,219105506,,false,1
2026-09-02T1429Z,laliga,38091967,11881989,miguel_autentico,1,1,135,39,232449374,28797821,false,1
2026-09-02T1429Z,laliga,38098179,11882956,SusoGattuso,3,3,126,45,259162469,,false,1
2026-09-02T1429Z,laliga,38099509,11883172,BurtonGM89,4,4,125,57,274557122,,false,1
2026-09-02T1508Z,laliga,38066387,11877808,Magic Mike 333,2,2,132,42,249899558,,false,1
2026-09-02T1508Z,laliga,38066616,3480702,Albert Laporta,5,5,53,,219105506,,false,1
2026-09-02T1508Z,laliga,38091967,11881989,miguel_autentico,1,1,135,39,232449374,28797821,false,1
2026-09-02T1508Z,laliga,38098179,11882956,SusoGattuso,3,3,126,45,259162469,,false,1
2026-09-02T1508Z,laliga,38099509,11883172,BurtonGM89,4,4,125,57,274557122,,false,1
2026-09-02T1626Z,laliga,38066387,11877808,Magic Mike 333,2,2,132,42,249899558,,false,1
2026-09-02T1626Z,laliga,38066616,3480702,Albert Laporta,5,5,53,,219105506,,false,1
2026-09-02T1626Z,laliga,38091967,11881989,miguel_autentico,1,1,135,39,232449374,28797821,false,1
2026-09-02T1626Z,laliga,38098179,11882956,SusoGattuso,3,3,126,45,259162469,,false,1
2026-09-02T1626Z,laliga,38099509,11883172,BurtonGM89,4,4,125,57,274557122,,false,1
