observed_at,source,player_id,week,stat,value,points
2026-08-22T2215Z,laliga,2603,2,effective_clearance,0,0
2026-08-22T2215Z,laliga,2603,2,penalty_failed,0,0
2026-08-22T2215Z,laliga,2603,2,own_goals,0,0
2026-08-22T2215Z,laliga,2603,2,goals_conceded,0,1
2026-08-22T2215Z,laliga,2603,2,yellow_card,0,0
2026-08-22T2215Z,laliga,2603,2,second_yellow_card,0,0
2026-08-22T2215Z,laliga,2603,2,red_card,0,0
2026-08-22T2215Z,laliga,2603,2,total_scoring_att,0,0
2026-08-22T2215Z,laliga,2603,2,won_contest,0,0
2026-08-22T2215Z,laliga,2603,2,ball_recovery,1,0
2026-08-22T2215Z,laliga,2603,2,poss_lost_all,6,0
2026-08-22T2215Z,laliga,2603,2,penalty_conceded,0,0
2026-08-22T2215Z,laliga,2603,2,marca_points,-1,1
2026-08-22T2215Z,laliga,1300,2,mins_played,10,1
2026-08-22T2215Z,laliga,1300,2,goals,0,0
2026-08-22T2215Z,laliga,1300,2,goal_assist,0,0
2026-08-22T2215Z,laliga,1300,2,offtarget_att_assist,0,0
2026-08-22T2215Z,laliga,1300,2,pen_area_entries,0,0
2026-08-22T2215Z,laliga,1300,2,penalty_won,0,0
2026-08-22T2215Z,laliga,1300,2,penalty_save,0,0
2026-08-22T2215Z,laliga,1300,2,saves,0,0
2026-08-22T2215Z,laliga,1300,2,effective_clearance,0,0
2026-08-22T2215Z,laliga,1300,2,penalty_failed,0,0
2026-08-22T2215Z,laliga,1300,2,own_goals,0,0
2026-08-22T2215Z,laliga,1300,2,goals_conceded,0,0
2026-08-22T2215Z,laliga,1300,2,yellow_card,0,0
2026-08-22T2215Z,laliga,1300,2,second_yellow_card,0,0
2026-08-22T2215Z,laliga,1300,2,red_card,0,0
2026-08-22T2215Z,laliga,1300,2,total_scoring_att,0,0
2026-08-22T2215Z,laliga,1300,2,won_contest,0,0
2026-08-22T2215Z,laliga,1300,2,ball_recovery,2,0
2026-08-22T2215Z,laliga,1300,2,poss_lost_all,1,0
2026-08-22T2215Z,laliga,1300,2,penalty_conceded,0,0
2026-08-22T2215Z,laliga,1300,2,marca_points,-1,1
2026-08-22T2215Z,laliga,1484,2,mins_played,58,1
2026-08-22T2215Z,laliga,1484,2,goals,0,0
2026-08-22T2215Z,laliga,1484,2,goal_assist,0,0
2026-08-22T2215Z,laliga,1484,2,offtarget_att_assist,0,0
2026-08-22T2215Z,laliga,1484,2,pen_area_entries,0,0
2026-08-22T2215Z,laliga,1484,2,penalty_won,0,0
2026-08-22T2215Z,laliga,1484,2,penalty_save,0,0
2026-08-22T2215Z,laliga,1484,2,saves,0,0
2026-08-22T2215Z,laliga,1484,2,effective_clearance,2,0
2026-08-22T2215Z,laliga,1484,2,penalty_failed,0,0
2026-08-22T2215Z,laliga,1484,2,own_goals,0,0
2026-08-22T2215Z,laliga,1484,2,goals_conceded,3,-1
2026-08-22T2215Z,laliga,1484,2,yellow_card,1,-1
2026-08-22T2215Z,laliga,1484,2,second_yellow_card,0,0
2026-08-22T2215Z,laliga,1484,2,red_card,0,0
2026-08-22T2215Z,laliga,1484,2,total_scoring_att,0,0
2026-08-22T2215Z,laliga,1484,2,won_contest,0,0
2026-08-22T2215Z,laliga,1484,2,ball_recovery,1,0
2026-08-22T2215Z,laliga,1484,2,poss_lost_all,9,0
2026-08-22T2215Z,laliga,1484,2,penalty_conceded,0,0
2026-08-22T2215Z,laliga,1484,2,marca_points,-1,0
2026-08-22T2215Z,laliga,2400,2,mins_played,15,1
2026-08-22T2215Z,laliga,2400,2,goals,0,0
2026-08-22T2215Z,laliga,2400,2,goal_assist,0,0
2026-08-22T2215Z,laliga,2400,2,offtarget_att_assist,0,0
2026-08-22T2215Z,laliga,2400,2,pen_area_entries,0,0
2026-08-22T2215Z,laliga,2400,2,penalty_won,0,0
2026-08-22T2215Z,laliga,2400,2,penalty_save,0,0
2026-08-22T2215Z,laliga,2400,2,saves,0,0
2026-08-22T2215Z,laliga,2400,2,effective_clearance,0,0
2026-08-22T2215Z,laliga,2400,2,penalty_failed,0,0
2026-08-22T2215Z,laliga,2400,2,own_goals,0,0
2026-08-22T2215Z,laliga,2400,2,goals_conceded,1,0
2026-08-22T2215Z,laliga,2400,2,yellow_card,1,-1
2026-08-22T2215Z,laliga,2400,2,second_yellow_card,0,0
2026-08-22T2215Z,laliga,2400,2,red_card,0,0
2026-08-22T2215Z,laliga,2400,2,total_scoring_att,0,0
2026-08-22T2215Z,laliga,2400,2,won_contest,0,0
2026-08-22T2215Z,laliga,2400,2,ball_recovery,0,0
2026-08-22T2215Z,laliga,2400,2,poss_lost_all,2,0
2026-08-22T2215Z,laliga,2400,2,penalty_conceded,0,0
2026-08-22T2215Z,laliga,2400,2,marca_points,-1,0
2026-08-22T2215Z,laliga,2394,2,mins_played,33,1
2026-08-22T2215Z,laliga,2394,2,goals,0,0
2026-08-22T2215Z,laliga,2394,2,goal_assist,0,0
2026-08-22T2215Z,laliga,2394,2,offtarget_att_assist,0,0
2026-08-22T2215Z,laliga,2394,2,pen_area_entries,0,0
2026-08-22T2215Z,laliga,2394,2,penalty_won,0,0
2026-08-22T2215Z,laliga,2394,2,penalty_save,0,0
2026-08-22T2215Z,laliga,2394,2,saves,0,0
2026-08-22T2215Z,laliga,2394,2,effective_clearance,0,0
2026-08-22T2215Z,laliga,2394,2,penalty_failed,0,0
2026-08-22T2215Z,laliga,2394,2,own_goals,0,0
2026-08-22T2215Z,laliga,2394,2,goals_conceded,0,0
2026-08-22T2215Z,laliga,2394,2,yellow_card,0,0
2026-08-22T2215Z,laliga,2394,2,second_yellow_card,0,0
2026-08-22T2215Z,laliga,2394,2,red_card,0,0
2026-08-22T2215Z,laliga,2394,2,total_scoring_att,0,0
2026-08-22T2215Z,laliga,2394,2,won_contest,0,0
2026-08-22T2215Z,laliga,2394,2,ball_recovery,0,0
2026-08-22T2215Z,laliga,2394,2,poss_lost_all,6,0
2026-08-22T2215Z,laliga,2394,2,penalty_conceded,0,0
2026-08-22T2215Z,laliga,2394,2,marca_points,-1,1
2026-08-22T2215Z,laliga,3127,2,mins_played,0,0
2026-08-22T2215Z,laliga,3127,2,goals,0,0
2026-08-22T2215Z,laliga,3127,2,goal_assist,0,0
2026-08-22T2215Z,laliga,3127,2,offtarget_att_assist,0,0
2026-08-22T2215Z,laliga,3127,2,pen_area_entries,0,0
2026-08-22T2215Z,laliga,3127,2,penalty_won,0,0
2026-08-22T2215Z,laliga,3127,2,penalty_save,0,0
2026-08-22T2215Z,laliga,3127,2,saves,0,0
2026-08-22T2215Z,laliga,3127,2,effective_clearance,0,0
2026-08-22T2215Z,laliga,3127,2,penalty_failed,0,0
2026-08-22T2215Z,laliga,3127,2,own_goals,0,0
2026-08-22T2215Z,laliga,3127,2,goals_conceded,0,0
2026-08-22T2215Z,laliga,3127,2,yellow_card,0,0
2026-08-22T2215Z,laliga,3127,2,second_yellow_card,0,0
2026-08-22T2215Z,laliga,3127,2,red_card,0,0
2026-08-22T2215Z,laliga,3127,2,total_scoring_att,0,0
2026-08-22T2215Z,laliga,3127,2,won_contest,0,0
2026-08-22T2215Z,laliga,3127,2,ball_recovery,0,0
2026-08-22T2215Z,laliga,3127,2,poss_lost_all,0,0
2026-08-22T2215Z,laliga,3127,2,penalty_conceded,0,0
2026-08-22T2215Z,laliga,3127,2,marca_points,-1,0
2026-08-22T2215Z,laliga,2431,2,mins_played,0,0
2026-08-22T2215Z,laliga,2431,2,goals,0,0
2026-08-22T2215Z,laliga,2431,2,goal_assist,0,0
2026-08-22T2215Z,laliga,2431,2,offtarget_att_assist,0,0
2026-08-22T2215Z,laliga,2431,2,pen_area_entries,0,0
2026-08-22T2215Z,laliga,2431,2,penalty_won,0,0
2026-08-22T2215Z,laliga,2431,2,penalty_save,0,0
2026-08-22T2215Z,laliga,2431,2,saves,0,0
2026-08-22T2215Z,laliga,2431,2,effective_clearance,0,0
2026-08-22T2215Z,laliga,2431,2,penalty_failed,0,0
2026-08-22T2215Z,laliga,2431,2,own_goals,0,0
2026-08-22T2215Z,laliga,2431,2,goals_conceded,0,0
2026-08-22T2215Z,laliga,2431,2,yellow_card,0,0
2026-08-22T2215Z,laliga,2431,2,second_yellow_card,0,0
2026-08-22T2215Z,laliga,2431,2,red_card,0,0
2026-08-22T2215Z,laliga,2431,2,total_scoring_att,0,0
2026-08-22T2215Z,laliga,2431,2,won_contest,0,0
2026-08-22T2215Z,laliga,2431,2,ball_recovery,0,0
2026-08-22T2215Z,laliga,2431,2,poss_lost_all,0,0
2026-08-22T2215Z,laliga,2431,2,penalty_conceded,0,0
2026-08-22T2215Z,laliga,2431,2,marca_points,-1,0
2026-08-22T2215Z,laliga,302,2,mins_played,69,2
2026-08-22T2215Z,laliga,302,2,goals,0,0
2026-08-22T2215Z,laliga,302,2,goal_assist,0,0
2026-08-22T2215Z,laliga,302,2,offtarget_att_assist,0,0
2026-08-22T2215Z,laliga,302,2,pen_area_entries,1,0
2026-08-22T2215Z,laliga,302,2,penalty_won,0,0
2026-08-22T2215Z,laliga,302,2,penalty_save,0,0
2026-08-22T2215Z,laliga,302,2,saves,0,0
2026-08-22T2215Z,laliga,302,2,effective_clearance,1,0
2026-08-22T2215Z,laliga,302,2,penalty_failed,0,0
2026-08-22T2215Z,laliga,302,2,own_goals,0,0
2026-08-22T2215Z,laliga,302,2,goals_conceded,0,3
2026-08-22T2215Z,laliga,302,2,yellow_card,0,0
2026-08-22T2215Z,laliga,302,2,second_yellow_card,0,0
2026-08-22T2215Z,laliga,302,2,red_card,0,0
2026-08-22T2215Z,laliga,302,2,total_scoring_att,0,0
2026-08-22T2215Z,laliga,302,2,won_contest,0,0
2026-08-22T2215Z,laliga,302,2,ball_recovery,1,0
2026-08-22T2215Z,laliga,302,2,poss_lost_all,4,0
2026-08-22T2215Z,laliga,302,2,penalty_conceded,0,0
2026-08-22T2215Z,laliga,302,2,marca_points,-1,2
