observed_at,page,status,seconds
2026-08-28T0623Z,af_alaves,200,0.13
2026-08-28T0623Z,af_athletic,200,0.02
2026-08-28T0623Z,af_atletico,200,0.03
2026-08-28T0623Z,af_barcelona,200,0.02
2026-08-28T0623Z,af_betis,200,0.02
2026-08-28T0623Z,af_celta,200,0.02
2026-08-28T0623Z,af_deportivo,200,0.02
2026-08-28T0623Z,af_elche,200,0.03
2026-08-28T0623Z,af_espanyol,200,0.02
2026-08-28T0623Z,af_getafe,200,0.03
2026-08-28T0623Z,af_levante,200,0.02
2026-08-28T0623Z,af_malaga,200,0.02
2026-08-28T0623Z,af_osasuna,200,0.03
2026-08-28T0623Z,af_racing,200,0.02
2026-08-28T0623Z,af_rayo-vallecano,200,0.02
2026-08-28T0623Z,af_real-madrid,200,0.02
2026-08-28T0623Z,af_real-sociedad,200,0.04
2026-08-28T0623Z,af_sevilla,200,0.03
2026-08-28T0623Z,af_valencia,200,0.02
2026-08-28T0623Z,af_villarreal,200,0.03
2026-08-28T0623Z,af_fixtures,200,0.03
2026-08-28T0623Z,elo,200,0.19
2026-08-28T0623Z,fd_2627,200,0.20
2026-08-28T0623Z,understat_2026,200,0.55
2026-08-28T0623Z,calendario,200,0.10
2026-08-28T0623Z,api_leagues,200,0.18
2026-08-28T0623Z,match_22423-celta-osasuna,200,0.07
2026-08-28T0623Z,match_22426-barcelona-athletic,200,0.08
2026-08-28T0623Z,api_market,200,0.33
2026-08-28T0623Z,api_teams,200,0.53
2026-08-28T0623Z,api_lineup_38,200,0.16
2026-08-28T0623Z,api_activity_0,200,0.10
2026-08-28T0623Z,api_activity_1,200,0.12
2026-08-28T0623Z,api_offer_24338723,200,0.11
2026-08-28T0623Z,api_offer_24338726,200,0.12
2026-08-28T0623Z,api_offer_24338731,200,0.11
2026-08-28T0623Z,api_offer_24338734,200,0.12
2026-08-28T0623Z,api_offer_30254398,200,0.12
2026-08-28T0623Z,api_offer_30254399,200,0.12
2026-08-28T0623Z,api_offer_32308191,200,0.12
2026-08-28T0623Z,api_offer_37280098,200,0.11
2026-08-28T0623Z,api_offer_44068749,200,0.11
2026-08-28T0623Z,api_offer_44068751,200,0.11
2026-08-28T0623Z,api_offer_47459928,200,0.11
2026-08-28T2155Z,market,200,0.23
2026-08-28T2155Z,points,200,0.08
2026-08-28T2155Z,team_alaves,200,0.07
2026-08-28T2155Z,team_athletic,200,0.10
2026-08-28T2155Z,team_atletico,200,0.06
2026-08-28T2155Z,team_barcelona,200,0.05
2026-08-28T2155Z,team_betis,200,0.07
2026-08-28T2155Z,team_celta,200,0.07
2026-08-28T2155Z,team_deportivo,200,0.10
2026-08-28T2155Z,team_elche,200,0.09
2026-08-28T2155Z,team_espanyol,200,0.08
2026-08-28T2155Z,team_getafe,200,0.06
2026-08-28T2155Z,team_levante,200,0.05
2026-08-28T2155Z,team_malaga,200,0.05
2026-08-28T2155Z,team_osasuna,200,0.05
2026-08-28T2155Z,team_racing,200,0.08
2026-08-28T2155Z,team_rayo-vallecano,200,0.08
2026-08-28T2155Z,team_real-madrid,200,0.07
2026-08-28T2155Z,team_real-sociedad,200,0.05
2026-08-28T2155Z,team_sevilla,200,0.06
2026-08-28T2155Z,team_valencia,200,0.06
2026-08-28T2155Z,team_villarreal,200,0.05
2026-08-28T2155Z,af_alaves,200,0.12
2026-08-28T2155Z,af_athletic,200,0.06
2026-08-28T2155Z,af_atletico,200,0.08
2026-08-28T2155Z,af_barcelona,200,0.07
2026-08-28T2155Z,af_betis,200,0.02
2026-08-28T2155Z,af_celta,200,0.07
2026-08-28T2155Z,af_deportivo,200,0.03
2026-08-28T2155Z,af_elche,200,0.02
2026-08-28T2155Z,af_espanyol,200,0.03
2026-08-28T2155Z,af_getafe,200,0.04
2026-08-28T2155Z,af_levante,200,0.02
2026-08-28T2155Z,af_malaga,200,0.03
2026-08-28T2155Z,af_osasuna,200,0.02
2026-08-28T2155Z,af_racing,200,0.03
2026-08-28T2155Z,af_rayo-vallecano,200,0.03
2026-08-28T2155Z,af_real-madrid,200,0.03
2026-08-28T2155Z,af_real-sociedad,200,0.03
2026-08-28T2155Z,af_sevilla,200,0.03
2026-08-28T2155Z,af_valencia,200,0.02
2026-08-28T2155Z,af_villarreal,200,0.02
2026-08-28T2155Z,fd_2627,200,0.23
2026-08-28T2155Z,understat_2026,200,0.49
2026-08-28T2155Z,api_leagues,200,0.18
2026-08-28T2155Z,api_market,200,0.37
2026-08-28T2155Z,api_teams,200,0.65
2026-08-28T2155Z,api_lineup_38,200,0.16
2026-08-28T2155Z,api_activity_0,200,0.11
2026-08-28T2155Z,api_activity_1,200,0.12
2026-08-28T2155Z,api_offer_24338723,200,0.11
2026-08-28T2155Z,api_offer_24338726,200,0.12
2026-08-28T2155Z,api_offer_24338731,200,0.12
2026-08-28T2155Z,api_offer_24338734,200,0.10
2026-08-28T2155Z,api_offer_30254398,200,0.12
2026-08-28T2155Z,api_offer_30254399,200,0.13
2026-08-28T2155Z,api_offer_32308191,200,0.13
2026-08-28T2155Z,api_offer_37280098,200,0.19
2026-08-28T2155Z,api_offer_44068749,200,0.11
2026-08-28T2155Z,api_offer_44068751,200,0.10
2026-08-28T2155Z,api_offer_47459928,200,0.21
2026-08-28T2155Z,api_player_2930,200,0.02
2026-08-28T2155Z,api_player_2429,200,0.02
2026-08-28T2155Z,api_player_2846,200,0.10
2026-08-28T2155Z,api_player_2603,200,0.01
2026-08-28T2241Z,market,200,0.15
2026-08-28T2241Z,points,200,0.06
2026-08-28T2241Z,fd_2627,200,0.22
2026-08-28T2241Z,understat_2026,200,0.50
2026-08-28T2241Z,api_leagues,200,0.23
2026-08-28T2241Z,api_market,200,0.33
2026-08-28T2241Z,api_teams,200,0.36
2026-08-28T2241Z,api_lineup_38,200,0.15
2026-08-28T2241Z,api_activity_0,200,0.13
2026-08-28T2241Z,api_activity_1,200,0.11
2026-08-28T2241Z,api_offer_24338723,200,0.12
2026-08-28T2241Z,api_offer_24338726,200,0.12
2026-08-28T2241Z,api_offer_24338731,200,0.12
2026-08-28T2241Z,api_offer_24338734,200,0.12
2026-08-28T2241Z,api_offer_30254398,200,0.12
2026-08-28T2241Z,api_offer_30254399,200,0.11
2026-08-28T2241Z,api_offer_32308191,200,0.13
2026-08-28T2241Z,api_offer_37280098,200,0.11
2026-08-28T2241Z,api_offer_44068749,200,0.12
2026-08-28T2241Z,api_offer_44068751,200,0.11
2026-08-28T2241Z,api_offer_47459928,200,0.11
2026-08-29T1159Z,market,200,0.16
2026-08-29T1159Z,points,200,0.08
2026-08-29T1159Z,team_alaves,200,0.08
2026-08-29T1159Z,team_athletic,200,0.07
2026-08-29T1159Z,team_atletico,200,0.06
2026-08-29T1159Z,team_barcelona,200,0.05
2026-08-29T1159Z,team_betis,200,0.05
2026-08-29T1159Z,team_celta,200,0.06
2026-08-29T1159Z,team_deportivo,200,0.08
2026-08-29T1159Z,team_elche,200,0.05
2026-08-29T1159Z,team_espanyol,200,0.09
2026-08-29T1159Z,team_getafe,200,0.08
2026-08-29T1159Z,team_levante,200,0.16
2026-08-29T1159Z,team_malaga,200,0.05
2026-08-29T1159Z,team_osasuna,200,0.04
2026-08-29T1159Z,team_racing,200,0.07
2026-08-29T1159Z,team_rayo-vallecano,200,0.07
2026-08-29T1159Z,team_real-madrid,200,0.06
2026-08-29T1159Z,team_real-sociedad,200,0.05
2026-08-29T1159Z,team_sevilla,200,0.07
2026-08-29T1159Z,team_valencia,200,0.06
2026-08-29T1159Z,team_villarreal,200,0.14
2026-08-29T1159Z,af_alaves,200,0.15
2026-08-29T1159Z,af_athletic,200,0.03
2026-08-29T1159Z,af_atletico,200,0.03
2026-08-29T1159Z,af_barcelona,200,0.03
2026-08-29T1159Z,af_betis,200,0.05
2026-08-29T1159Z,af_celta,200,0.02
2026-08-29T1159Z,af_deportivo,200,0.03
2026-08-29T1159Z,af_elche,200,0.02
2026-08-29T1159Z,af_espanyol,200,0.02
2026-08-29T1159Z,af_getafe,200,0.03
2026-08-29T1159Z,af_levante,200,0.02
2026-08-29T1159Z,af_malaga,200,0.02
2026-08-29T1159Z,af_osasuna,200,0.02
2026-08-29T1159Z,af_racing,200,0.03
2026-08-29T1159Z,af_rayo-vallecano,200,0.03
2026-08-29T1159Z,af_real-madrid,200,0.03
2026-08-29T1159Z,af_real-sociedad,200,0.08
2026-08-29T1159Z,af_sevilla,200,0.02
2026-08-29T1159Z,af_valencia,200,0.03
2026-08-29T1159Z,af_villarreal,200,0.02
2026-08-29T1159Z,af_fixtures,200,0.04
2026-08-29T1159Z,elo,200,0.13
2026-08-29T1159Z,fd_2627,200,0.22
2026-08-29T1159Z,understat_2026,200,0.49
2026-08-29T1159Z,calendario,200,0.09
2026-08-29T1159Z,api_leagues,200,0.17
2026-08-29T1159Z,match_22450-racing-elche,200,0.07
2026-08-29T1159Z,match_22444-alaves-villarreal,200,0.09
2026-08-29T1159Z,api_market,200,0.40
2026-08-29T1159Z,api_teams,200,0.57
2026-08-29T1159Z,api_lineup_38,200,0.17
2026-08-29T1159Z,api_activity_0,200,0.11
2026-08-29T1159Z,api_activity_1,200,0.12
2026-08-29T1159Z,api_offer_24338723,200,0.11
2026-08-29T1159Z,api_offer_24338726,200,0.13
2026-08-29T1159Z,api_offer_24338731,200,0.14
2026-08-29T1159Z,api_offer_24338734,200,0.11
2026-08-29T1159Z,api_offer_30254398,200,0.11
2026-08-29T1159Z,api_offer_30254399,200,0.11
2026-08-29T1159Z,api_offer_32308191,200,0.12
2026-08-29T1159Z,api_offer_37280098,200,0.11
2026-08-29T1159Z,api_offer_44068749,200,0.12
2026-08-29T1159Z,api_offer_44068751,200,0.12
2026-08-29T1159Z,api_offer_47459928,200,0.12
2026-08-29T1308Z,market,200,0.21
2026-08-29T1308Z,points,200,0.05
2026-08-29T1308Z,fd_2627,200,0.19
2026-08-29T1308Z,understat_2026,200,0.50
2026-08-29T1308Z,api_leagues,200,0.18
2026-08-29T1308Z,api_market,200,0.41
2026-08-29T1308Z,api_teams,200,0.56
2026-08-29T1308Z,api_lineup_38,200,0.16
2026-08-29T1308Z,api_activity_0,200,0.16
2026-08-29T1308Z,api_activity_1,200,0.12
2026-08-29T1308Z,api_offer_24338723,200,0.12
2026-08-29T1308Z,api_offer_24338726,200,0.11
2026-08-29T1308Z,api_offer_24338731,200,0.13
2026-08-29T1308Z,api_offer_24338734,200,0.12
2026-08-29T1308Z,api_offer_30254398,200,0.11
2026-08-29T1308Z,api_offer_30254399,200,0.12
2026-08-29T1308Z,api_offer_32308191,200,0.13
2026-08-29T1308Z,api_offer_37280098,200,0.12
2026-08-29T1308Z,api_offer_44068749,200,0.12
2026-08-29T1308Z,api_offer_44068751,200,0.10
2026-08-29T1308Z,api_offer_47459928,200,0.11
2026-08-29T1329Z,market,200,0.23
2026-08-29T1329Z,points,200,0.07
2026-08-29T1329Z,fd_2627,200,0.26
2026-08-29T1329Z,understat_2026,200,0.50
2026-08-29T1329Z,api_leagues,200,0.16
2026-08-29T1329Z,api_market,200,0.36
2026-08-29T1329Z,api_teams,200,0.59
2026-08-29T1329Z,api_lineup_38,200,0.14
2026-08-29T1329Z,api_activity_0,200,0.11
2026-08-29T1329Z,api_activity_1,200,0.11
2026-08-29T1329Z,api_offer_24338723,200,0.11
2026-08-29T1329Z,api_offer_24338726,200,0.12
2026-08-29T1329Z,api_offer_24338731,200,0.13
2026-08-29T1329Z,api_offer_24338734,200,0.12
2026-08-29T1329Z,api_offer_30254398,200,0.13
2026-08-29T1329Z,api_offer_30254399,200,0.11
2026-08-29T1329Z,api_offer_32308191,200,0.12
2026-08-29T1329Z,api_offer_37280098,200,0.11
2026-08-29T1329Z,api_offer_44068749,200,0.11
2026-08-29T1329Z,api_offer_44068751,200,0.11
2026-08-29T1329Z,api_offer_47459928,200,0.13
2026-08-29T1344Z,market,200,0.15
2026-08-29T1344Z,points,200,0.06
2026-08-29T1344Z,fd_2627,200,0.20
2026-08-29T1344Z,understat_2026,200,0.50
2026-08-29T1344Z,api_leagues,200,0.18
2026-08-29T1344Z,api_market,200,0.43
2026-08-29T1344Z,api_teams,200,0.73
2026-08-29T1344Z,api_lineup_38,200,0.18
2026-08-29T1344Z,api_activity_0,200,0.16
2026-08-29T1344Z,api_activity_1,200,0.26
2026-08-29T1344Z,api_offer_24338723,200,0.12
2026-08-29T1344Z,api_offer_24338726,200,0.12
2026-08-29T1344Z,api_offer_24338731,200,0.11
2026-08-29T1344Z,api_offer_24338734,200,0.14
2026-08-29T1344Z,api_offer_30254398,200,0.12
2026-08-29T1344Z,api_offer_30254399,200,0.14
2026-08-29T1344Z,api_offer_32308191,200,0.14
2026-08-29T1344Z,api_offer_37280098,200,0.12
2026-08-29T1344Z,api_offer_44068749,200,0.14
2026-08-29T1344Z,api_offer_44068751,200,0.11
2026-08-29T1344Z,api_offer_47459928,200,0.13
2026-08-29T1359Z,market,200,0.17
2026-08-29T1359Z,points,200,0.08
2026-08-29T1359Z,fd_2627,200,0.17
2026-08-29T1359Z,understat_2026,200,0.45
2026-08-29T1359Z,api_leagues,200,0.19
2026-08-29T1359Z,api_market,200,0.54
2026-08-29T1359Z,api_teams,200,0.67
2026-08-29T1359Z,api_lineup_38,200,0.18
2026-08-29T1359Z,api_activity_0,200,0.11
2026-08-29T1359Z,api_activity_1,200,0.26
2026-08-29T1359Z,api_offer_24338723,200,0.11
2026-08-29T1359Z,api_offer_24338726,200,0.11
2026-08-29T1359Z,api_offer_24338731,200,0.13
2026-08-29T1359Z,api_offer_24338734,200,0.14
2026-08-29T1359Z,api_offer_30254398,200,0.10
2026-08-29T1359Z,api_offer_30254399,200,0.12
2026-08-29T1359Z,api_offer_32308191,200,0.13
2026-08-29T1359Z,api_offer_37280098,200,0.13
2026-08-29T1359Z,api_offer_44068749,200,0.11
2026-08-29T1359Z,api_offer_44068751,200,0.12
2026-08-29T1359Z,api_offer_47459928,200,0.11
2026-08-29T2106Z,market,200,0.19
2026-08-29T2106Z,points,200,0.07
2026-08-29T2106Z,team_alaves,200,0.05
2026-08-29T2106Z,team_athletic,200,0.06
2026-08-29T2106Z,team_atletico,200,0.05
2026-08-29T2106Z,team_barcelona,200,0.06
2026-08-29T2106Z,team_betis,200,0.06
2026-08-29T2106Z,team_celta,200,0.05
2026-08-29T2106Z,team_deportivo,200,0.05
2026-08-29T2106Z,team_elche,200,0.08
2026-08-29T2106Z,team_espanyol,200,0.05
2026-08-29T2106Z,team_getafe,200,0.05
2026-08-29T2106Z,team_levante,200,0.06
2026-08-29T2106Z,team_malaga,200,0.10
2026-08-29T2106Z,team_osasuna,200,0.05
2026-08-29T2106Z,team_racing,200,0.06
2026-08-29T2106Z,team_rayo-vallecano,200,0.06
2026-08-29T2106Z,team_real-madrid,200,0.06
2026-08-29T2106Z,team_real-sociedad,200,0.05
2026-08-29T2106Z,team_sevilla,200,0.05
2026-08-29T2106Z,team_valencia,200,0.07
2026-08-29T2106Z,team_villarreal,200,0.05
2026-08-29T2106Z,af_alaves,200,0.11
2026-08-29T2106Z,af_athletic,200,0.03
2026-08-29T2106Z,af_atletico,200,0.03
2026-08-29T2106Z,af_barcelona,200,0.02
2026-08-29T2106Z,af_betis,200,0.02
2026-08-29T2106Z,af_celta,200,0.04
2026-08-29T2106Z,af_deportivo,200,0.03
2026-08-29T2106Z,af_elche,200,0.02
2026-08-29T2106Z,af_espanyol,200,0.03
2026-08-29T2106Z,af_getafe,200,0.03
2026-08-29T2106Z,af_levante,200,0.03
2026-08-29T2106Z,af_malaga,200,0.02
2026-08-29T2106Z,af_osasuna,200,0.04
2026-08-29T2106Z,af_racing,200,0.02
2026-08-29T2106Z,af_rayo-vallecano,200,0.03
2026-08-29T2106Z,af_real-madrid,200,0.02
2026-08-29T2106Z,af_real-sociedad,200,0.02
2026-08-29T2106Z,af_sevilla,200,0.04
2026-08-29T2106Z,af_valencia,200,0.02
2026-08-29T2106Z,af_villarreal,200,0.02
2026-08-29T2106Z,fd_2627,200,0.21
2026-08-29T2106Z,understat_2026,200,0.50
2026-08-29T2106Z,api_leagues,200,0.18
2026-08-29T2106Z,api_market,200,0.36
2026-08-29T2106Z,api_teams,200,0.56
2026-08-29T2106Z,api_lineup_38,200,0.17
2026-08-29T2106Z,api_activity_0,200,0.12
2026-08-29T2106Z,api_activity_1,200,0.12
2026-08-29T2106Z,api_offer_24338723,200,0.12
2026-08-29T2106Z,api_offer_24338726,200,0.11
2026-08-29T2106Z,api_offer_24338731,200,0.12
2026-08-29T2106Z,api_offer_24338734,200,0.13
2026-08-29T2106Z,api_offer_30254398,200,0.12
2026-08-29T2106Z,api_offer_30254399,200,0.13
2026-08-29T2106Z,api_offer_32308191,200,0.13
2026-08-29T2106Z,api_offer_37280098,200,0.11
2026-08-29T2106Z,api_offer_44068749,200,0.12
2026-08-29T2106Z,api_offer_44068751,200,0.12
2026-08-29T2106Z,api_offer_47459928,200,0.12
2026-08-29T2106Z,api_offer_53456147,200,0.11
2026-08-29T2106Z,api_offer_53456148,200,0.15
2026-08-29T2106Z,api_offer_53456149,200,0.11
2026-08-29T2106Z,api_player_3190,200,0.02
2026-08-29T2106Z,api_player_2999,200,0.12
2026-08-29T2106Z,api_player_680,200,0.10
2026-08-29T2106Z,api_player_2923,200,0.10
