observed_at,source,season,understat_id,player_name,team_title,team,position,games,minutes,goals,assists,xg,xa,npg,npxg,shots,key_passes
2026-08-24T0624Z,understat,2025,14225,Javier Boñar,Atletico Madrid,atletico,D S,4,294,1,0,0.40209156461060047,0.1284143328666687,1,0.40209156461060047,2,2
2026-08-24T0624Z,understat,2025,14324,Iker Luque,Atletico Madrid,atletico,S,1,26,1,0,0.2805066406726837,0,1,0.2805066406726837,3,0
2026-08-24T0624Z,understat,2025,14387,Zaid Romero,Getafe,getafe,D,15,1350,1,0,1.0052571017295122,0.0902770534157753,1,1.0052571017295122,10,2
2026-08-24T0624Z,understat,2025,14392,Ángel Pérez,Alaves,alaves,D M S,16,1292,1,3,1.208032038062811,2.0683266557753086,1,1.208032038062811,14,24
2026-08-24T0624Z,understat,2025,14400,Lucas Cepeda,Elche,elche,M S,10,390,1,0,1.1138509334996343,0.26653315126895905,1,1.1138509334996343,13,6
2026-08-24T0624Z,understat,2025,14440,Álvaro Fidalgo,Real Betis,betis,M S,9,567,1,0,0.5265598297119141,0.19634011760354042,1,0.5265598297119141,4,4
2026-08-24T0624Z,understat,2025,14586,Cubo,Atletico Madrid,atletico,S,2,46,1,0,0.34391412138938904,0,1,0.34391412138938904,3,0
2026-08-24T0624Z,understat,2025,200,Andreas Christensen,Barcelona,barcelona,D S,13,369,0,0,0.26390478387475014,0.015875261276960373,0,0.26390478387475014,4,1
2026-08-24T0624Z,understat,2025,250,Ørjan Nyland,Sevilla,sevilla,GK,5,450,0,0,0,0,0,0,0,0
2026-08-24T0624Z,understat,2025,308,Ricardo Rodríguez,Real Betis,betis,D S,23,1552,0,1,0.14109168946743011,0.4879046082496643,0,0.14109168946743011,3,7
2026-08-24T0624Z,understat,2025,323,Adnan Januzaj,Sevilla,sevilla,F M S,12,283,0,0,0.2582807317376137,0.6689504720270634,0,0.2582807317376137,7,11
2026-08-24T0624Z,understat,2025,375,Odisseas Vlachodimos,Sevilla,sevilla,GK,33,2970,0,0,0,0,0,0,0,0
2026-08-24T0624Z,understat,2025,391,David Alaba,Real Madrid,real-madrid,D S,11,419,0,0,0.25780999287962914,0,0,0.25780999287962914,4,0
2026-08-24T0624Z,understat,2025,527,Adrián,Real Betis,betis,GK,1,90,0,0,0,0,0,0,0,0
2026-08-24T0624Z,understat,2025,548,Daley Blind,Girona,,D S,31,2624,0,0,0.2643272480927408,0.7392632644623518,0,0.2643272480927408,5,11
2026-08-24T0624Z,understat,2025,565,Nyom,Getafe,getafe,D S,15,522,0,1,0.13120730221271515,1.1202348694205284,0,0.13120730221271515,3,4
2026-08-24T0624Z,understat,2025,680,Thibaut Courtois,Real Madrid,real-madrid,GK,32,2880,0,0,0,0,0,0,0,0
2026-08-24T0624Z,understat,2025,681,César Azpilicueta,Sevilla,sevilla,D,17,1233,0,1,0.012342216446995735,0.5649564769119024,0,0.012342216446995735,1,3
2026-08-24T0624Z,understat,2025,965,Santiago Cazorla,Real Oviedo,,M S,29,877,0,1,0.3128305342979729,2.333839040249586,0,0.3128305342979729,7,28
2026-08-24T0624Z,understat,2025,973,Paulo Gazzaniga,Girona,,GK,35,3102,0,0,0,0,0,0,0,0
2026-08-24T0624Z,understat,2025,1244,Wojciech Szczesny,Barcelona,barcelona,GK,8,720,0,0,0,0,0,0,0,0
2026-08-24T0624Z,understat,2025,1423,Matías Vecino,Celta Vigo,celta,M S,6,136,0,0,0.04225983843207359,0,0,0.04225983843207359,2,0
2026-08-24T0624Z,understat,2025,1762,Ovie Ejaria,Real Oviedo,,M S,9,207,0,0,0.2249453254044056,0.07512999325990677,0,0.2249453254044056,3,1
2026-08-24T0624Z,understat,2025,1791,Trent Alexander-Arnold,Real Madrid,real-madrid,D M S,21,1175,0,4,0.40312566235661507,2.0283965058624744,0,0.40312566235661507,10,28
2026-08-24T0624Z,understat,2025,1830,Ionut Radu,Celta Vigo,celta,GK,38,3420,0,0,0,0.14404179155826569,0,0,0,1
2026-08-24T0624Z,understat,2025,1857,David López,Girona,,D S,5,300,0,0,0.6544463038444519,0,0,0.6544463038444519,1,0
2026-08-24T0624Z,understat,2025,2090,Marc-André ter Stegen,Girona,,GK,2,180,0,0,0,0,0,0,0,0
2026-08-24T0624Z,understat,2025,2107,Pau López,Real Betis,betis,GK,9,810,0,0,0,0,0,0,0,0
2026-08-24T0624Z,understat,2025,2122,Joan Jordán,Sevilla,sevilla,S,3,15,0,0,0,0,0,0,0,0
2026-08-24T0624Z,understat,2025,2198,Moi Gómez,Osasuna,osasuna,M S,26,1202,0,2,0.4181990008801222,1.9109276719391346,0,0.4181990008801222,11,16
2026-08-24T0624Z,understat,2025,2228,Aritz Elustondo,Real Sociedad,real-sociedad,D S,16,723,0,1,0.5001932755112648,0.02631761133670807,0,0.5001932755112648,4,1
2026-08-24T0624Z,understat,2025,2229,Yuri,Athletic Club,athletic,D S,32,2708,0,6,0.6064393315464258,4.848095130175352,0,0.6064393315464258,24,30
2026-08-24T0624Z,understat,2025,2260,Daniel Carvajal,Real Madrid,real-madrid,D S,17,965,0,1,0.28454697225242853,1.9865489229559898,0,0.28454697225242853,5,11
2026-08-24T0624Z,understat,2025,2261,Jan Oblak,Atletico Madrid,atletico,GK,30,2700,0,0,0,0,0,0,0,0
2026-08-24T0624Z,understat,2025,2278,Giménez,Atletico Madrid,atletico,D S,16,1165,0,1,1.5400749556720257,0.5037803649902344,0,1.5400749556720257,13,1
2026-08-24T0624Z,understat,2025,2280,Jonny,Alaves,alaves,D,34,3006,0,0,0.8803313318639994,1.2115384247153997,0,0.8803313318639994,9,17
2026-08-24T0624Z,understat,2025,2328,Thomas Partey,Villarreal,villarreal,M S,26,892,0,0,0.5110291205346584,0.3267965614795685,0,0.5110291205346584,11,8
2026-08-24T0624Z,understat,2025,2346,Aarón,Real Oviedo,,GK,37,3330,0,1,0,0.44070593267679214,0,0,0,2
2026-08-24T0624Z,understat,2025,2385,Mat Ryan,Levante,levante,GK,36,3240,0,0,0.0933680385351181,0,0,0.0933680385351181,2,0
2026-08-24T0624Z,understat,2025,2403,Íñigo Lekue,Athletic Club,athletic,D S,11,607,0,0,0.13128633052110672,0.04521955922245979,0,0.13128633052110672,3,1
2026-08-24T0624Z,understat,2025,2415,David Soria,Getafe,getafe,GK,38,3420,0,0,0,0.046500302851200104,0,0,0,1
2026-08-24T0624Z,understat,2025,2417,Igor Zubeldia,Real Sociedad,real-sociedad,D S,25,2080,0,1,0.3188817761838436,0.6090575475245714,0,0.3188817761838436,6,5
2026-08-24T0624Z,understat,2025,2446,Dani Ceballos,Real Madrid,real-madrid,M S,16,451,0,0,0.08126241341233253,0.589991744607687,0,0.08126241341233253,3,9
2026-08-24T0624Z,understat,2025,2479,Toni Lato,Mallorca,,D M S,12,601,0,1,0,0.4910133834928274,0,0,0,4
2026-08-24T0624Z,understat,2025,2498,Aymeric Laporte,Athletic Club,athletic,D S,25,2068,0,1,1.8204883504658937,0.4414121750742197,0,1.8204883504658937,15,7
2026-08-24T0624Z,understat,2025,2509,Dimitri Foulquier,Valencia,valencia,D S,15,1149,0,0,0.42501132003962994,0.23674864694476128,0,0.42501132003962994,6,6
2026-08-24T0624Z,understat,2025,2518,Marcos Llorente,Atletico Madrid,atletico,D M S,29,2190,0,4,2.2122418731451035,4.202356196939945,0,2.2122418731451035,18,20
2026-08-24T0624Z,understat,2025,2555,Remiro,Real Sociedad,real-sociedad,GK,37,3330,0,0,0,0.38737718760967255,0,0,0,4
2026-08-24T0624Z,understat,2025,2584,Raíllo,Mallorca,,D S,24,2069,0,1,0.6311804680153728,0.36439406499266624,0,0.6311804680153728,12,7
2026-08-24T0624Z,understat,2025,2597,Dani Calvo,Real Oviedo,,D S,21,1688,0,0,0.9167876914143562,0.4952077195048332,0,0.9167876914143562,4,2
2026-08-24T0624Z,understat,2025,2609,Gerard Gumbau,Rayo Vallecano,rayo-vallecano,M S,28,1153,0,3,1.1357509652152658,2.5143625792115927,0,1.1357509652152658,20,23
2026-08-24T0624Z,understat,2025,2619,Stole Dimitrievski,Valencia,valencia,GK,20,1800,0,0,0,0,0,0,0,0
2026-08-24T0624Z,understat,2025,3208,Óscar Trejo,Rayo Vallecano,rayo-vallecano,M S,7,131,0,1,0.11152663826942444,0.7296474687755108,0,0.11152663826942444,1,7
2026-08-24T0624Z,understat,2025,4091,Unai López,Rayo Vallecano,rayo-vallecano,M S,28,1637,0,4,1.0071794828400016,2.520821467973292,0,1.0071794828400016,22,36
2026-08-24T0624Z,understat,2025,4120,Álex Moreno,Girona,,D S,31,2554,0,3,1.5723254941403866,2.917876537889242,0,1.5723254941403866,17,16
2026-08-24T0624Z,understat,2025,4168,Javi Muñoz,Getafe,getafe,F M S,17,527,0,0,0.3324222560040653,0.2619094252586365,0,0.3324222560040653,14,7
2026-08-24T0624Z,understat,2025,4193,Aitor Fernández,Osasuna,osasuna,GK S,2,134,0,0,0,0,0,0,0,0
2026-08-24T0624Z,understat,2025,5050,Clement Lenglet,Atletico Madrid,atletico,D S,19,1402,0,1,0.30358620174229145,0.3937023878097534,0,0.30358620174229145,5,4
2026-08-24T0624Z,understat,2025,5058,Carles Aleñá,Alaves,alaves,F M S,34,2002,0,4,2.2455996740609407,4.067961330525577,0,2.2455996740609407,29,37
2026-08-24T0624Z,understat,2025,5062,Yeray Álvarez,Athletic Club,athletic,D S,7,517,0,0,0.1283213347196579,0.11338108032941818,0,0.1283213347196579,1,3
2026-08-24T0624Z,understat,2025,5065,Diego Rico,Getafe,getafe,D S,28,1723,0,0,0.2927396623417735,0.8772552907466888,0,0.2927396623417735,11,10
2026-08-24T0624Z,understat,2025,5077,Mikel Vesga,Athletic Club,athletic,M S,23,402,0,0,0.2157706804573536,0.12440561410039663,0,0.2157706804573536,3,4
2026-08-24T0624Z,understat,2025,5110,Mariano,Alaves,alaves,F S,10,269,0,0,0.24978233128786087,0.7592702507972717,0,0.24978233128786087,6,2
2026-08-24T0624Z,understat,2025,5162,Nacho Vidal,Real Oviedo,,D S,30,2383,0,0,2.8598658852279186,0.32381633296608925,0,2.8598658852279186,17,7
2026-08-24T0624Z,understat,2025,5179,Jon Guridi,Alaves,alaves,F M S,28,1251,0,0,1.620393067598343,0.5416145175695419,0,1.620393067598343,15,11
2026-08-24T0624Z,understat,2025,5185,Unai Simón,Athletic Club,athletic,GK,37,3330,0,0,0,0.03188738599419594,0,0,0,1
2026-08-24T0624Z,understat,2025,5199,Raba,Valencia,valencia,F S,13,247,0,1,0.37002735026180744,0.3187341094017029,0,0.37002735026180744,9,2
2026-08-24T0624Z,understat,2025,5353,Josip Brekalo,Real Oviedo,,F M S,14,482,0,0,0.30889102537184954,1.6458159163594246,0,0.30889102537184954,9,11
2026-08-24T0624Z,understat,2025,5672,Iván Balliu,Rayo Vallecano,rayo-vallecano,D S,14,572,0,0,0.9272420238703489,0.0937120970338583,0,0.9272420238703489,4,3
2026-08-24T0624Z,understat,2025,5947,Mihailo Ristic,Celta Vigo,celta,D S,5,266,0,0,0.016058174893260002,0.06603759899735451,0,0.016058174893260002,1,2
2026-08-24T0624Z,understat,2025,6075,Antonio Sivera,Alaves,alaves,GK,38,3420,0,0,0,0,0,0,0,0
2026-08-24T0624Z,understat,2025,6118,Portu,Girona,,F M S,10,463,0,0,1.6742162741720676,0.18959057331085205,0,1.6742162741720676,9,3
2026-08-24T0624Z,understat,2025,6149,Unai Núñez,Valencia,valencia,D S,13,927,0,0,0.3963765976950526,0.3761296048760414,0,0.3963765976950526,9,2
2026-08-24T0624Z,understat,2025,6151,Djené Dakonam,Getafe,getafe,D M S,34,2601,0,0,0.06865107547491789,0.22259433940052986,0,0.06865107547491789,3,3
2026-08-24T0624Z,understat,2025,6177,Luiz Felipe,Rayo Vallecano,rayo-vallecano,D S,10,473,0,0,0.23700565844774246,0.019812732934951782,0,0.23700565844774246,3,1
2026-08-24T0624Z,understat,2025,6224,Marko Dmitrovic,Espanyol,espanyol,GK,37,3330,0,0,0,0.030415348708629608,0,0,0,1
2026-08-24T0624Z,understat,2025,6233,Ferland Mendy,Real Madrid,real-madrid,D S,5,204,0,0,0,0,0,0,0,0
2026-08-24T0624Z,understat,2025,6242,Johan Mojica,Mallorca,,D S,35,2723,0,4,0.8061857065185905,3.9278420032933354,0,0.8061857065185905,17,35
2026-08-24T0624Z,understat,2025,6291,Diego Pampín,Levante,levante,D S,8,526,0,0,0.13482686132192612,0.10395562648773193,0,0.13482686132192612,3,3
2026-08-24T0624Z,understat,2025,6306,Juan Foyth,Villarreal,villarreal,D S,13,946,0,0,0.07373266108334064,0,0,0.07373266108334064,2,0
2026-08-24T0624Z,understat,2025,6324,Marash Kumbulla,Mallorca,,D S,8,434,0,0,0.0868991632014513,0.02258423902094364,0,0.0868991632014513,3,1
2026-08-24T0624Z,understat,2025,6325,Andoni Gorosabel,Athletic Club,athletic,D S,24,1347,0,1,0.21548599284142256,1.289799666032195,0,0.21548599284142256,5,16
2026-08-24T0624Z,understat,2025,6485,Júnior Firpo,Real Betis,betis,D S,12,846,0,1,0.4448377713561058,0.957407258450985,0,0.4448377713561058,5,8
2026-08-24T0624Z,understat,2025,6656,Sergio Gómez,Real Sociedad,real-sociedad,D M S,35,2712,0,6,0.8500185953453183,7.4148786617442966,0,0.8500185953453183,12,45
2026-08-24T0624Z,understat,2025,6916,Fernando Calero,Espanyol,espanyol,D S,28,2159,0,0,2.0030301241204143,0.5543733611702919,0,2.0030301241204143,11,3
2026-08-24T0624Z,understat,2025,7050,Lucas Torró,Osasuna,osasuna,M S,34,2362,0,1,2.2390968278050423,1.2621251428499818,0,2.2390968278050423,29,15
2026-08-24T0624Z,understat,2025,7086,David Hancko,Atletico Madrid,atletico,D S,30,2443,0,2,1.6438409592956305,2.1513782758265734,0,1.6438409592956305,21,13
2026-08-24T0624Z,understat,2025,7095,Juan Musso,Atletico Madrid,atletico,GK,8,720,0,0,0,0,0,0,0,0
2026-08-24T0624Z,understat,2025,7194,Andriy Lunin,Real Madrid,real-madrid,GK,6,540,0,0,0,0,0,0,0,0
2026-08-24T0624Z,understat,2025,7287,Iñaki Peña,Elche,elche,GK,16,1440,0,0,0,0.40407949686050415,0,0,0,3
2026-08-24T0624Z,understat,2025,7338,Bryan Gil Salvatierra,Girona,,F M S,29,1607,0,3,3.14223606325686,3.6251211799681187,0,3.14223606325686,27,21
2026-08-24T0624Z,understat,2025,7350,Yangel Herrera,"Girona,Real Sociedad",real-sociedad,M S,14,638,0,0,0.689001614227891,0.05489660054445267,0,0.689001614227891,6,2
2026-08-24T0624Z,understat,2025,7385,Javi Galán,"Atletico Madrid,Osasuna",,D S,25,1806,0,1,0.1987070022150874,1.9444998521357775,0,0.1987070022150874,6,30
2026-08-24T0624Z,understat,2025,7424,Alex Sola,Getafe,getafe,S,1,10,0,0,0,0,0,0,0,0
2026-08-24T0624Z,understat,2025,7500,Giacomo Raspadori,Atletico Madrid,atletico,F S,12,203,0,1,0.8766965568065643,0.9504356123507023,0,0.8766965568065643,7,4
2026-08-24T0624Z,understat,2025,7515,Andrei Ratiu,Rayo Vallecano,rayo-vallecano,D M S,35,2791,0,4,2.3735468704253435,6.194820357486606,0,2.3735468704253435,31,44
2026-08-24T0624Z,understat,2025,7529,Iván Martín,Girona,,M S,35,2558,0,1,1.1094311196357012,2.176630087196827,0,1.1094311196357012,13,26
2026-08-24T0624Z,understat,2025,7549,Abel Ruiz,Girona,,S,9,168,0,0,0.29203977435827255,0.1312386691570282,0,0.29203977435827255,5,2
2026-08-24T0624Z,understat,2025,7574,Leo Petrot,Elche,elche,D S,32,1572,0,0,0.4956944026052952,0.025175416842103004,0,0.4956944026052952,8,1
2026-08-24T0624Z,understat,2025,7613,Moussa Diarra,Alaves,alaves,D,3,225,0,0,0,0.015075083822011948,0,0,0,1
2026-08-24T0624Z,understat,2025,7655,Carl Starfelt,Celta Vigo,celta,D S,19,1492,0,0,0.3869095593690872,0.07768241316080093,0,0.3869095593690872,4,1
2026-08-24T0624Z,understat,2025,7826,Joseph Aidoo,Celta Vigo,celta,D S,8,640,0,0,0.35323455929756165,0,0,0.35323455929756165,2,0
2026-08-24T0624Z,understat,2025,7838,Martin Valjent,Mallorca,,D,37,3311,0,0,0.9677190342918038,0.1400438267737627,0,0.9677190342918038,17,3
2026-08-24T0624Z,understat,2025,7841,Dani Rodríguez,Mallorca,,S,2,56,0,0,0.02346600592136383,0,0,0.02346600592136383,1,0
2026-08-24T0624Z,understat,2025,7857,Jon Moncayola,Osasuna,osasuna,D M S,36,3061,0,4,2.3341868557035923,4.85785942338407,0,2.3341868557035923,23,39
2026-08-24T0624Z,understat,2025,7859,Sergio Herrera,Osasuna,osasuna,GK,37,3284,0,0,0,0,0,0,0,0
2026-08-24T0624Z,understat,2025,7882,Sheraldo Becker,Osasuna,osasuna,S,9,124,0,0,0.16511926800012589,0.25038790702819824,0,0.16511926800012589,3,2
2026-08-24T0624Z,understat,2025,7927,Sofyan Amrabat,Real Betis,betis,M S,17,1297,0,0,0.2392287040129304,0.23958174046128988,0,0.2392287040129304,8,7
2026-08-24T0624Z,understat,2025,7981,Nianzou Kouassi,Sevilla,sevilla,D S,12,670,0,0,0.5957351680845022,0.14178387075662613,0,0.5957351680845022,9,2
2026-08-24T0624Z,understat,2025,8014,Abdón Prats,Mallorca,,S,15,92,0,0,0.6957777887582779,0.11498812586069107,0,0.6957777887582779,5,2
2026-08-24T0624Z,understat,2025,8058,Thierry Correia,Valencia,valencia,D S,24,1386,0,2,0.2800837680697441,1.7092203814536333,0,0.2800837680697441,5,13
2026-08-24T0624Z,understat,2025,8108,Daniel Cárdenas,Rayo Vallecano,rayo-vallecano,GK,4,360,0,0,0,0,0,0,0,0
2026-08-24T0624Z,understat,2025,8200,Logan Costa,Villarreal,villarreal,S,2,21,0,0,0,0.14274899661540985,0,0,0,1
2026-08-24T0624Z,understat,2025,8329,Unai Vencedor,Levante,levante,M S,16,837,0,0,0,1.5092242825776339,0,0,0,12
2026-08-24T0624Z,understat,2025,8409,Juanlu Sanchez,Sevilla,sevilla,D M S,32,2016,0,3,0.7494942769408226,1.898656453937292,0,0.7494942769408226,14,22
2026-08-24T0624Z,understat,2025,8413,Javier López,Real Oviedo,,D S,26,1825,0,1,0.7022638451308012,1.1921943556517363,0,0.7022638451308012,7,18
2026-08-24T0624Z,understat,2025,8416,Sergio Lozano,Levante,levante,S,1,7,0,0,0,0,0,0,0,0
2026-08-24T0624Z,understat,2025,8423,Jon Pacheco Dozagarat,Alaves,alaves,D S,22,1737,0,0,0.24303779192268848,0.7593822702765465,0,0.24303779192268848,4,5
2026-08-24T0624Z,understat,2025,8424,Aimar Oroz,Osasuna,osasuna,F M S,31,2175,0,2,1.6443974245339632,3.740993956103921,0,1.6443974245339632,29,37
2026-08-24T0624Z,understat,2025,8548,Arnau Tenas,Villarreal,villarreal,GK,11,990,0,0,0,0,0,0,0,0
2026-08-24T0624Z,understat,2025,8584,Raul Moro,Osasuna,osasuna,M S,14,628,0,2,0.2312967237085104,1.70481850579381,0,0.2312967237085104,6,9
2026-08-24T0624Z,understat,2025,8689,Yvan Neyou,Getafe,getafe,S,5,49,0,0,0,0,0,0,0,0
2026-08-24T0624Z,understat,2025,8744,Juan Cruz,Osasuna,osasuna,D S,15,644,0,0,0.5461479425430298,0.07363276183605194,0,0.5461479425430298,1,2
2026-08-24T0624Z,understat,2025,8760,Arsen Zakharyan,Real Sociedad,real-sociedad,M S,17,424,0,0,1.1044645830988884,1.1248002797365189,0,1.1044645830988884,14,10
2026-08-24T0624Z,understat,2025,8764,Oriol Rey,Levante,levante,M S,20,1316,0,1,0.35154401417821646,0.257574962452054,0,0.35154401417821646,8,10
2026-08-24T0624Z,understat,2025,8821,Donny van de Beek,Girona,,M S,2,37,0,0,0.07745239697396755,0,0,0.07745239697396755,2,0
2026-08-24T0624Z,understat,2025,8861,Urko Gonzalez,"Espanyol,Real Sociedad",,M S,36,2615,0,1,0.6285140076652169,0.3392333183437586,0,0.6285140076652169,18,10
2026-08-24T0624Z,understat,2025,8872,Matteo Ruggeri,Atletico Madrid,atletico,D S,26,1767,0,3,0.2124060494825244,3.9594309981912374,0,0.2124060494825244,5,25
2026-08-24T0624Z,understat,2025,8893,Josan,Elche,elche,D M S,19,525,0,3,0.2787706330418587,2.9174478389322758,0,0.2787706330418587,3,20
2026-08-24T0624Z,understat,2025,8902,José Salinas,Espanyol,espanyol,D S,11,232,0,0,0.09471313655376434,0.12903016805648804,0,0.09471313655376434,1,4
2026-08-24T0624Z,understat,2025,8946,Mourad El Ghezouani,Elche,elche,S,2,42,0,0,0.1101522445678711,0.03020547889173031,0,0.1101522445678711,1,1
2026-08-24T0624Z,understat,2025,9008,Jairo Izquierdo,Elche,elche,S,1,22,0,0,0,0,0,0,0,0
2026-08-24T0624Z,understat,2025,9024,Yeremi Pino,Villarreal,villarreal,M,2,165,0,1,0.12507127225399017,0.8602673262357712,0,0.12507127225399017,2,6
2026-08-24T0624Z,understat,2025,9198,Unai Marrero,Real Sociedad,real-sociedad,GK,1,90,0,0,0,0,0,0,0,0
2026-08-24T0624Z,understat,2025,9217,Jesús Vázquez,Valencia,valencia,D S,24,936,0,0,0.2909505907446146,1.5233390182256699,0,0.2909505907446146,8,14
2026-08-24T0624Z,understat,2025,9297,Abdelkabir Abqar,Getafe,getafe,D S,23,1479,0,2,0.3874060558155179,0.7393411099910736,0,0.3874060558155179,7,4
2026-08-24T0624Z,understat,2025,9424,Pablo Cuñat,Levante,levante,GK,2,180,0,0,0,0,0,0,0,0
2026-08-24T0624Z,understat,2025,9465,Beñat Turrientes,Real Sociedad,real-sociedad,M S,27,1355,0,3,0.8817815221846104,1.1862656697630882,0,0.8817815221846104,20,12
2026-08-24T0624Z,understat,2025,9505,Beñat Prados,Athletic Club,athletic,M S,2,87,0,0,0.02024441957473755,0.03657878190279007,0,0.02024441957473755,1,2
2026-08-24T0624Z,understat,2025,9519,Carlos Domínguez,Celta Vigo,celta,D S,8,602,0,0,0.49362051859498024,0.032405056059360504,0,0.49362051859498024,2,1
2026-08-24T0624Z,understat,2025,9520,Hugo Sotelo,Celta Vigo,celta,M S,20,1350,0,2,0.08968411758542061,2.2126377504318953,0,0.08968411758542061,2,25
2026-08-24T0624Z,understat,2025,9768,Jesús Areso,Athletic Club,athletic,D S,26,1498,0,1,0.09548324905335903,1.5605541560798883,0,0.09548324905335903,3,23
2026-08-24T0624Z,understat,2025,9773,Joan García,Barcelona,barcelona,GK,30,2700,0,0,0,0,0,0,0,0
2026-08-24T0624Z,understat,2025,9793,Matías Dituro,Elche,elche,GK,22,1980,0,0,0,0.10834117792546749,0,0,0,2
2026-08-24T0624Z,understat,2025,9804,Gavi,Barcelona,barcelona,M S,11,578,0,1,0,0.68575119972229,0,0,0,8
2026-08-24T0624Z,understat,2025,9805,Álex Balde,Barcelona,barcelona,D S,28,1910,0,2,0.7527575083076954,2.8991151619702578,0,0.7527575083076954,10,23
2026-08-24T0624Z,understat,2025,9824,Julen Agirrezabala,Valencia,valencia,GK,18,1620,0,0,0,0.013403872959315777,0,0,0,1
2026-08-24T0624Z,understat,2025,9839,Leo Román,Mallorca,,GK,33,2970,0,0,0,0,0,0,0,0
2026-08-24T0624Z,understat,2025,9922,Jon Karrikaburu,Real Sociedad,real-sociedad,S,7,107,0,0,0.7094465997070074,0.023855186998844147,0,0.7094465997070074,7,1
2026-08-24T0624Z,understat,2025,9970,Antonio Sánchez,Mallorca,,D M S,30,1016,0,0,0.5342528652399778,1.0588115602731705,0,0.5342528652399778,6,12
2026-08-24T0624Z,understat,2025,10067,Rubén Sánchez,Espanyol,espanyol,D M S,21,774,0,1,0.17505863774567842,1.105343360453844,0,0.17505863774567842,8,10
2026-08-24T0624Z,understat,2025,10082,Hugo Gonzalez,Celta Vigo,celta,S,1,4,0,0,0,0,0,0,0,0
2026-08-24T0624Z,understat,2025,10101,Carlos Martín,Rayo Vallecano,rayo-vallecano,F M S,11,473,0,0,1.1495165657252073,0.5790477748960257,0,1.1495165657252073,9,3
2026-08-24T0624Z,understat,2025,10107,César Tárrega,Valencia,valencia,D S,32,2588,0,0,0.6626794598996639,0.09015997312963009,0,0.6626794598996639,11,2
2026-08-24T0624Z,understat,2025,10121,Ilias Akhomach,"Rayo Vallecano,Villarreal",,F M S,20,876,0,1,2.596906803548336,1.5595727320760489,0,2.596906803548336,24,13
2026-08-24T0624Z,understat,2025,10128,Javi Llabrés,Mallorca,,M S,16,147,0,0,0.31350586749613285,0.04367212951183319,0,0.31350586749613285,5,1
2026-08-24T0624Z,understat,2025,10155,Rubén Iranzo,Valencia,valencia,S,1,1,0,0,0,0,0,0,0,0
2026-08-24T0624Z,understat,2025,10380,Zito,Mallorca,,F M S,10,511,0,2,0.9731584936380386,0.9998054932802916,0,0.9731584936380386,9,9
2026-08-24T0624Z,understat,2025,10397,Ugo Raghouber,Levante,levante,M S,16,705,0,0,0.08310647308826447,0.17258523777127266,0,0.08310647308826447,3,4
2026-08-24T0624Z,understat,2025,10526,Abu Kamara,Getafe,getafe,M S,12,210,0,0,0.42044226825237274,0.09885786660015583,0,0.42044226825237274,4,3
2026-08-24T0624Z,understat,2025,10614,Damián Rodríguez,Celta Vigo,celta,M,2,155,0,0,0.06661918014287949,0.12111035734415054,0,0.06661918014287949,3,2
2026-08-24T0624Z,understat,2025,10620,Luca Koleosho,Espanyol,espanyol,S,3,48,0,0,0.024271871894598007,0.018936829641461372,0,0.024271871894598007,1,1
2026-08-24T0624Z,understat,2025,10858,Jorge Herrando,Osasuna,osasuna,D S,28,1597,0,1,0.17066956497728825,0.6935188174247742,0,0.17066956497728825,3,2
2026-08-24T0624Z,understat,2025,10874,Ángel Fortuño,Espanyol,espanyol,GK,1,90,0,0,0,0,0,0,0,0
2026-08-24T0624Z,understat,2025,10875,Omar El Hilali,Espanyol,espanyol,D S,36,2853,0,2,0.013671329244971275,1.6936176465824246,0,0.013671329244971275,1,17
2026-08-24T0624Z,understat,2025,10982,Copete,Valencia,valencia,D S,21,1767,0,0,1.9447047151625156,0.1642674310132861,0,1.9447047151625156,13,5
2026-08-24T0624Z,understat,2025,11057,André Almeida,Valencia,valencia,F M S,22,1007,0,2,0.874655444175005,2.1850007213652134,0,0.874655444175005,9,19
2026-08-24T0624Z,understat,2025,11091,Veljko Birmancevic,Getafe,getafe,F S,6,129,0,0,0.06350088492035866,0.10946157574653625,0,0.06350088492035866,2,2
2026-08-24T0624Z,understat,2025,11105,Abdul Mumin,Rayo Vallecano,rayo-vallecano,D S,3,77,0,0,0,0,0,0,0,0
2026-08-24T0624Z,understat,2025,11151,Marc Casadó,Barcelona,barcelona,M S,24,957,0,1,1.0334394490346313,0.5815958976745605,0,1.0334394490346313,11,14
2026-08-24T0624Z,understat,2025,11185,Pablo Marín,Real Sociedad,real-sociedad,M S,34,1491,0,1,1.2478495445102453,1.8537570256739855,0,1.2478495445102453,13,13
2026-08-24T0624Z,understat,2025,11266,Manu Bueno,Sevilla,sevilla,M S,8,256,0,0,0.11118077393621206,0.20055122673511505,0,0.11118077393621206,2,2
2026-08-24T0624Z,understat,2025,11306,Cyril Ngonge,Espanyol,espanyol,M S,9,441,0,2,0.45276806876063347,1.3367659226059914,0,0.45276806876063347,11,8
2026-08-24T0624Z,understat,2025,11343,Gabriel Suazo,Sevilla,sevilla,D S,29,2107,0,2,0.31019329838454723,2.7886302415281534,0,0.31019329838454723,5,36
2026-08-24T0624Z,understat,2025,11381,Dawda Camara,Girona,,F S,2,73,0,0,0.16032399237155914,0.07423870265483856,0,0.16032399237155914,2,1
2026-08-24T0624Z,understat,2025,11383,Renato Veiga,Villarreal,villarreal,D S,33,2553,0,0,0.19824217725545168,0.1171861607581377,0,0.19824217725545168,9,3
