observed_at,source,team_id,player_id,player_name,player_name_full,position_id,market_value,player_status
2026-09-17T0617Z,laliga,49,3007,Arana,,4,523279,ok
2026-09-17T0617Z,laliga,49,3017,Guliashvili,,4,878721,ok
2026-09-17T0617Z,laliga,49,3019,Mata,,4,1505588,out_of_league
2026-09-17T0617Z,laliga,49,3022,Villalibre,,4,3931636,ok
2026-09-17T0617Z,laliga,49,3025,S. Franco,,4,702606,out_of_league
2026-09-17T0617Z,laliga,49,3031,Diego Diaz,,4,476033,out_of_league
2026-09-17T0617Z,laliga,12,3034,Joaquín,,4,4393661,ok
2026-09-17T0617Z,laliga,12,3045,Niño,,4,1114300,ok
2026-09-17T0617Z,laliga,12,3049,Lobete,,4,520158,injured
2026-09-17T0617Z,laliga,12,3050,Jauregi,,4,674953,ok
2026-09-17T0617Z,laliga,12,3055,Haitam,,4,419789,doubtful
2026-09-17T0617Z,laliga,12,3070,Chupe,,4,26452703,ok
2026-09-17T0617Z,laliga,6,3071,B. Iglesias,,4,13455518,ok
2026-09-17T0617Z,laliga,49,3073,Andrés Martín,,4,12843084,injured
2026-09-17T0617Z,laliga,26,3076,Yeremay,,4,26655264,ok
2026-09-17T0617Z,laliga,21,3078,T. Martínez,,4,18644790,ok
2026-09-17T0617Z,laliga,2,3079,Lookman,,4,49060180,ok
2026-09-17T0617Z,laliga,3,3083,Nico Williams,,4,55588807,ok
2026-09-17T0617Z,laliga,13,3084,Budimir,,4,62290619,ok
2026-09-17T0617Z,laliga,16,3085,Guedes,,4,17609062,ok
2026-09-17T0617Z,laliga,20,3087,Pepe,,4,62274412,ok
2026-09-17T0617Z,laliga,2,3088,Julián Alvarez,,4,45030882,injured
2026-09-17T0617Z,laliga,5,3089,Ez Abde,,4,27071400,ok
2026-09-17T0617Z,laliga,16,3091,Oyarzabal,,4,54261556,ok
2026-09-17T0617Z,laliga,15,3102,Vini Jr.,,4,105095494,ok
2026-09-17T0617Z,laliga,15,3103,Mbappé,,4,143225334,ok
2026-09-17T0617Z,laliga,4,3104,Lamine Yamal,,4,140827301,ok
2026-09-17T0617Z,laliga,8,3105,Cala,,4,6365451,ok
2026-09-17T0617Z,laliga,26,3108,Aubameyang,,4,97477424,ok
2026-09-17T0617Z,laliga,6,3110,C. Pérez,,4,705094,out_of_league
2026-09-17T0617Z,laliga,15,3112,Endrick,,4,3525965,ok
2026-09-17T0617Z,laliga,18,3113,Tenés,,4,442908,injured
2026-09-17T0617Z,laliga,17,3117,Vargas,,4,10388020,injured
2026-09-17T0617Z,laliga,3,3122,Djalo,,4,595619,ok
2026-09-17T0617Z,laliga,9,3126,Uche,,4,7586270,injured
2026-09-17T0617Z,laliga,15,3129,Carlos Espí,,4,13560993,ok
2026-09-17T0617Z,laliga,8,3131,Marcos,,4,1111127,ok
2026-09-17T0617Z,laliga,9,3137,Satriano,,4,19649893,ok
2026-09-17T0617Z,laliga,15,3143,Diomande,,4,47635219,ok
2026-09-17T0617Z,laliga,17,3145,Robbie Ure,,4,11490882,ok
2026-09-17T0617Z,laliga,7,3147,Fer Niño,,4,11266340,ok
2026-09-17T0617Z,laliga,49,3152,Y. Zabiri,,4,12352778,ok
2026-09-17T0617Z,laliga,21,3153,Miguel Rodríguez,,4,1268081,ok
2026-09-17T0617Z,laliga,9,3154,Enes Ünal,,4,17617382,ok
2026-09-17T0617Z,laliga,17,3176,Ibra,,4,525982,ok
2026-09-17T0617Z,laliga,14,3180,Alonso,,4,460609,ok
2026-09-17T0617Z,laliga,9,3181,Ibra Drj,,4,493295,ok
2026-09-17T0617Z,laliga,13,3183,Dubasin,,4,7028419,ok
2026-09-17T0617Z,laliga,26,3186,Kevin,,4,563019,ok
2026-09-17T0617Z,laliga,7,3188,E. Ponce,,4,925866,ok
2026-09-17T0617Z,laliga,7,3190,Ali Houary,,4,1059873,ok
2026-09-17T0617Z,laliga,7,3191,Á. Padilla,,4,648193,ok
2026-09-17T0617Z,laliga,7,3192,Umaru,,4,592826,out_of_league
2026-09-17T0617Z,laliga,2,3194,Arnau Ortiz,,4,901607,ok
2026-09-17T0617Z,laliga,14,3198,Tsitaishvili,,4,1340554,ok
2026-09-17T0617Z,laliga,12,3204,Juani,,4,1098880,ok
2026-09-17T0617Z,laliga,4,3209,Adeyemi,,4,49753683,ok
2026-09-17T0617Z,laliga,4,3210,Gordon,,4,86226782,ok
2026-09-17T0617Z,laliga,18,3217,Sato,,4,7307665,ok
2026-09-17T0617Z,laliga,20,3220,Nizar El Jmili,,4,779066,ok
2026-09-17T0617Z,laliga,15,3222,Alexis Ciria,,4,610291,ok
2026-09-17T0617Z,laliga,4,3225,Abdelkarim,,4,2949236,ok
2026-09-17T0617Z,laliga,11,3229,Yanis Musuayi,,4,1187831,ok
2026-09-17T0617Z,laliga,5,3231,Parrott,,4,21278353,ok
2026-09-17T0617Z,laliga,13,3235,A. Bonel,,4,672462,ok
2026-09-17T0617Z,laliga,8,3237,Bryan,,4,16304387,ok
2026-09-17T0617Z,laliga,6,3240,Driouech,,4,2820185,ok
2026-09-17T0617Z,laliga,49,3247,Iker Luque,,4,1385797,ok
2026-09-17T0617Z,laliga,26,3249,Adama Traoré,,4,15335496,ok
2026-09-17T0617Z,laliga,13,3252,Del Castillo,,4,9930611,ok
2026-09-17T0617Z,laliga,9,3254,Iván Azón,,4,4250799,ok
2026-09-17T0617Z,laliga,2,3255,J. David,,4,30293725,ok
2026-09-17T0617Z,laliga,11,3256,Ratkov,,4,3039886,ok
2026-09-17T0617Z,laliga,4,3258,Gabriel Jesus,,4,26711369,ok
2026-09-17T0617Z,laliga,17,3262,Félix Correia,,4,5710380,ok
2026-09-17T0617Z,laliga,17,3266,Stassin,,4,18918772,ok
2026-09-17T0617Z,laliga,9,3271,Moha Achraf,,4,1312089,ok
2026-09-17T0617Z,laliga,14,3275,RDT,,4,1098880,doubtful
2026-09-17T0617Z,laliga,5,3276,Morante,,4,1205484,ok
2026-09-17T0617Z,laliga,20,1356,Marcelino,,5,8030121,out_of_league
2026-09-17T0617Z,laliga,3,1481,Ernesto Valverde,,5,4918256,out_of_league
2026-09-17T0617Z,laliga,9,1611,Bordalás,,5,12269803,ok
2026-09-17T0617Z,laliga,20,1849,Iñigo Perez,,5,965409,ok
2026-09-17T0617Z,laliga,6,1851,Claudio Giraldez,,5,968446,ok
2026-09-17T0617Z,laliga,4,1976,Hansi Flick,,5,4406945,ok
2026-09-17T0617Z,laliga,2,2527,Simeone,,5,2109295,ok
2026-09-17T0617Z,laliga,18,2566,Carlos Corberán,,5,501424,out_of_league
2026-09-17T0617Z,laliga,5,2580,Manuel Pellegrini,,5,1560751,ok
2026-09-17T0617Z,laliga,13,2637,Alessio Lisci,,5,1806855,out_of_league
2026-09-17T0617Z,laliga,8,2638,Manolo González,,5,617101,ok
2026-09-17T0617Z,laliga,16,2869,Matarazzo,,5,1390280,ok
2026-09-17T0617Z,laliga,11,2877,Luís Castro,,5,658206,ok
2026-09-17T0617Z,laliga,21,2951,Sánchez Flores,,5,542567,ok
2026-09-17T0617Z,laliga,17,2959,Luis García,,5,542567,ok
2026-09-17T0617Z,laliga,26,2986,Antonio Hidalgo,,5,761305,ok
2026-09-17T0617Z,laliga,49,3004,José Alberto,,5,571350,ok
2026-09-17T0617Z,laliga,12,3053,Funes,,5,662479,ok
2026-09-17T0617Z,laliga,15,3093,Mourinho,,5,5308910,ok
2026-09-17T0617Z,laliga,3,3094,Edin Terzic,,5,2490204,ok
2026-09-17T0617Z,laliga,13,3095,Ramis,,5,706078,ok
2026-09-17T0617Z,laliga,7,3096,Martín Anselmi,,5,755773,ok
2026-09-17T0617Z,laliga,14,3097,Beñat,,5,755773,ok
2026-09-17T0617Z,laliga,18,3277,Oscar Sánchez,,5,1696881,ok
2026-09-17T0801Z,laliga,3,68,Unai Simón,,1,49703368,ok
2026-09-17T0801Z,laliga,6,140,Iván Villar,,1,577316,ok
2026-09-17T0801Z,laliga,9,184,David Soria,,1,35802868,ok
2026-09-17T0801Z,laliga,13,204,Aitor Fdez,,1,451809,ok
2026-09-17T0801Z,laliga,15,230,Courtois,,1,61732187,ok
2026-09-17T0801Z,laliga,16,274,Remiro,,1,38183020,ok
2026-09-17T0801Z,laliga,13,644,Sergio Herrera,,1,33610911,ok
2026-09-17T0801Z,laliga,21,988,Sivera,,1,42693719,ok
2026-09-17T0801Z,laliga,49,1219,Agirrezabala,,1,19163516,ok
2026-09-17T0801Z,laliga,2,2321,J. Musso,,1,2104438,ok
2026-09-17T0801Z,laliga,2,2322,Oblak,,1,45473235,ok
2026-09-17T0801Z,laliga,7,2351,Iñaki Peña,,1,4015501,out_of_league
2026-09-17T0801Z,laliga,9,2363,Letacek,,1,498037,ok
2026-09-17T0801Z,laliga,14,2378,D. Cárdenas,,1,1347349,ok
2026-09-17T0801Z,laliga,5,2413,Adrián,,1,1907121,out_of_league
2026-09-17T0801Z,laliga,15,2423,Lunin,,1,1247868,ok
2026-09-17T0801Z,laliga,16,2435,Marrero,,1,813536,ok
2026-09-17T0801Z,laliga,18,2457,Dimitrievski,,1,20280685,ok
2026-09-17T0801Z,laliga,20,2467,Júnior R.,,1,26260653,ok
2026-09-17T0801Z,laliga,5,2468,Diego Conde,,1,1326366,injured
2026-09-17T0801Z,laliga,8,2507,Dmitrovic,,1,41080441,ok
2026-09-17T0801Z,laliga,14,2519,A. Batalla,,1,17626774,injured
2026-09-17T0801Z,laliga,18,2540,C. Rivero,,1,439907,ok
2026-09-17T0801Z,laliga,5,2541,Á. Valles,,1,51013567,ok
2026-09-17T0801Z,laliga,8,2565,A. Fortuño,,1,453667,ok
2026-09-17T0801Z,laliga,21,2567,Raúl Fernández,,1,903475,out_of_league
2026-09-17T0801Z,laliga,17,2579,Fran González,,1,497479,ok
2026-09-17T0801Z,laliga,6,2597,Marc Vidal,,1,1003764,out_of_league
2026-09-17T0801Z,laliga,5,2610,Pau López,,1,2634421,out_of_league
2026-09-17T0801Z,laliga,7,2613,M. Dituro,,1,9216442,ok
2026-09-17T0801Z,laliga,4,2634,Joan García,,1,73599206,doubtful
2026-09-17T0801Z,laliga,2,2643,Esquivel,,1,528571,ok
2026-09-17T0801Z,laliga,3,2644,Padilla,,1,768309,ok
2026-09-17T0801Z,laliga,4,2647,Kochen,,1,677941,out_of_league
2026-09-17T0801Z,laliga,8,2658,Tristán,,1,501872,out_of_league
2026-09-17T0801Z,laliga,11,2666,P. Campos,,1,608400,ok
2026-09-17T0801Z,laliga,11,2667,A. Primo,,1,1104126,out_of_league
2026-09-17T0801Z,laliga,11,2668,Cayetano,,1,602249,out_of_league
2026-09-17T0801Z,laliga,17,2677,Rafa Romero,,1,602257,out_of_league
2026-09-17T0801Z,laliga,20,2696,Ruben,,1,461832,ok
2026-09-17T0801Z,laliga,6,2713,Ionut Radu,,1,41338883,ok
2026-09-17T0801Z,laliga,7,2715,A. Iturbe,,1,537177,ok
2026-09-17T0801Z,laliga,13,2719,Stamatakis,,1,602319,out_of_league
2026-09-17T0801Z,laliga,15,2722,Mestre,,1,677860,out_of_league
2026-09-17T0801Z,laliga,14,2724,Adrián Molina,,1,518848,ok
2026-09-17T0801Z,laliga,14,2744,Juanpe Gil,,1,602234,out_of_league
2026-09-17T0801Z,laliga,17,2747,Alberto F.,,1,702633,out_of_league
2026-09-17T0801Z,laliga,21,2749,Swiderski,,1,471849,ok
2026-09-17T0801Z,laliga,11,2755,Ryan,,1,29596642,ok
2026-09-17T0801Z,laliga,20,2758,Arnau Tenas,,1,6597370,out_of_league
2026-09-17T0801Z,laliga,17,2759,Vlachodimos,,1,29805408,ok
2026-09-17T0801Z,laliga,4,2783,Szczesny,,1,1193415,ok
2026-09-17T0801Z,laliga,21,2791,Montero,,1,602316,out_of_league
2026-09-17T0801Z,laliga,16,2792,Folgado,,1,702606,out_of_league
2026-09-17T0801Z,laliga,5,2793,Germán,,1,702622,out_of_league
2026-09-17T0801Z,laliga,5,2794,Manu G.,,1,581691,out_of_league
2026-09-17T0801Z,laliga,3,2809,M. Santos,,1,702606,out_of_league
2026-09-17T0801Z,laliga,9,2819,Ferrer,,1,501172,ok
2026-09-17T0801Z,laliga,9,2820,J. Benito,,1,602319,out_of_league
2026-09-17T0801Z,laliga,4,2823,Eder Aller,,1,702705,out_of_league
2026-09-17T0801Z,laliga,16,2835,Fraga,,1,602234,out_of_league
2026-09-17T0801Z,laliga,15,2837,Javi Navarro,,1,702622,out_of_league
2026-09-17T0801Z,laliga,26,2966,Bachmann,,1,501880,out_of_league
2026-09-17T0801Z,laliga,26,2971,Rios,,1,903386,out_of_league
2026-09-17T0801Z,laliga,26,2975,A. Ferllo,,1,2030798,ok
2026-09-17T0801Z,laliga,26,2983,Eric Puerto,,1,367523,out_of_league
2026-09-17T0801Z,laliga,26,2988,Germán,,1,469117,ok
2026-09-17T0801Z,laliga,49,3001,Jokin Ezkieta,,1,5949251,out_of_league
2026-09-17T0801Z,laliga,49,3016,Alvaro J.,,1,602234,out_of_league
2026-09-17T0801Z,laliga,49,3018,Eriksson,,1,1292258,doubtful
2026-09-17T0801Z,laliga,49,3021,Andreev,,1,601574,out_of_league
2026-09-17T0801Z,laliga,49,3029,Laro,,1,602234,out_of_league
2026-09-17T0801Z,laliga,12,3040,A. Herrero,,1,16493428,ok
2026-09-17T0801Z,laliga,12,3057,Carlos Lopez,,1,410686,ok
2026-09-17T0801Z,laliga,12,3061,Andrés,,1,401498,out_of_league
2026-09-17T0801Z,laliga,26,3109,Leo Román,,1,36609992,ok
2026-09-17T0801Z,laliga,2,3118,Moldovan,,1,500000,out_of_league
2026-09-17T0801Z,laliga,20,3130,Gulácsi,,1,2832258,ok
2026-09-17T0801Z,laliga,21,3141,Owono,,1,743690,out_of_league
2026-09-17T0801Z,laliga,21,3160,A. Rodriguez,,1,593591,ok
2026-09-17T0801Z,laliga,11,3167,Galdin,,1,493388,ok
2026-09-17T0801Z,laliga,8,3171,Llorenç,,1,460633,ok
2026-09-17T0801Z,laliga,6,3196,Bayindir,,1,1119634,ok
2026-09-17T0801Z,laliga,18,3232,Van Oevelen,,1,1103759,ok
2026-09-17T0801Z,laliga,5,3233,A. De Pablo,,1,700000,out_of_league
2026-09-17T0801Z,laliga,4,3251,Livakovic,,1,2430864,ok
2026-09-17T0801Z,laliga,14,3267,Emil Audero,,1,5253672,ok
2026-09-17T0801Z,laliga,2,67,Marcos Llorente,,2,40076452,ok
2026-09-17T0801Z,laliga,3,74,Yuri,,2,14867912,ok
2026-09-17T0801Z,laliga,3,77,Yeray,,2,7178957,ok
2026-09-17T0801Z,laliga,5,121,Bartra,,2,38153135,ok
2026-09-17T0801Z,laliga,2,255,Le Normand,,2,9279307,ok
2026-09-17T0801Z,laliga,16,265,Zubeldia,,2,10946370,ok
2026-09-17T0801Z,laliga,18,302,Gayá,,2,7270509,ok
2026-09-17T0801Z,laliga,9,673,Domingos Duarte,,2,8021003,out_of_league
2026-09-17T0801Z,laliga,13,1033,Catena,,2,33893837,ok
2026-09-17T0801Z,laliga,14,1056,Pedrosa,,2,2482094,ok
2026-09-17T0801Z,laliga,14,1121,Balliu,,2,627769,ok
2026-09-17T0801Z,laliga,17,1147,Juan Iglesias,,2,13545634,ok
2026-09-17T0801Z,laliga,4,1218,Álex Balde,,2,11986711,ok
2026-09-17T0801Z,laliga,17,1251,Carmona,,2,2047762,ok
2026-09-17T0801Z,laliga,21,1337,Tenaglia,,2,34421626,ok
2026-09-17T0801Z,laliga,14,1535,Chavarría,,2,17526407,out_of_league
2026-09-17T0801Z,laliga,20,1614,Cardona,,2,2216548,ok
2026-09-17T0801Z,laliga,4,1775,Pau Cubarsí,,2,64796842,ok
2026-09-17T0801Z,laliga,13,1890,Boyomo,,2,15083630,ok
2026-09-17T0801Z,laliga,8,1930,El Hilali,,2,16586673,suspended
2026-09-17T0801Z,laliga,20,1959,Mouriño,,2,18284523,ok
2026-09-17T0801Z,laliga,16,1989,Sergio Gómez,,2,16540842,ok
2026-09-17T0801Z,laliga,18,1991,Tárrega,,2,8890462,injured
2026-09-17T0801Z,laliga,13,2005,Abel Bretones,,2,10041439,ok
2026-09-17T0801Z,laliga,6,2074,Javi Rodríguez,,2,8537733,ok
2026-09-17T0801Z,laliga,15,2146,Asencio,,2,1960031,ok
2026-09-17T0801Z,laliga,21,2178,F. Garcés,,2,473225,suspended
2026-09-17T0801Z,laliga,6,2206,Yoel Lago,,2,5260748,ok
2026-09-17T0801Z,laliga,7,2293,John C.,,2,555213,out_of_league
2026-09-17T0801Z,laliga,7,2294,R.P. Bigas,,2,2285136,ok
2026-09-17T0801Z,laliga,11,2300,Dela,,2,19448452,ok
2026-09-17T0801Z,laliga,3,2314,Vivian,,2,4300752,injured
2026-09-17T0801Z,laliga,3,2315,Paredes,,2,13017055,ok
2026-09-17T0801Z,laliga,8,2316,Gorosabel,,2,1101878,doubtful
2026-09-17T0801Z,laliga,2,2323,Lenglet,,2,2906079,out_of_league
2026-09-17T0801Z,laliga,26,2324,Giménez,,2,8969202,ok
2026-09-17T0801Z,laliga,2,2325,Molina,,2,3996790,out_of_league
2026-09-17T0801Z,laliga,6,2329,Javi Galán,,2,8010692,ok
2026-09-17T0801Z,laliga,13,2334,Juan Cruz,,2,3011603,out_of_league
2026-09-17T0801Z,laliga,3,2335,Areso,,2,4251730,ok
2026-09-17T0801Z,laliga,13,2336,Herrando,,2,1490889,injured
2026-09-17T0801Z,laliga,6,2346,Álvaro Núñez,,2,2893024,ok
2026-09-17T0801Z,laliga,4,2353,Christensen,,2,8636877,ok
2026-09-17T0801Z,laliga,4,2354,Eric,,2,46686083,ok
2026-09-17T0801Z,laliga,4,2355,Kounde,,2,28051572,ok
2026-09-17T0801Z,laliga,4,2356,R. Araujo,,2,4635257,out_of_league
2026-09-17T0801Z,laliga,13,2366,Diego Rico,,2,2323008,ok
2026-09-17T0801Z,laliga,14,2379,A. Mumin,,2,6022356,out_of_league
2026-09-17T0801Z,laliga,14,2380,Pacha,,2,3513040,out_of_league
2026-09-17T0801Z,laliga,6,2389,O. Mingueza,,2,15056479,out_of_league
2026-09-17T0801Z,laliga,6,2390,Starfelt,,2,10112758,ok
2026-09-17T0801Z,laliga,6,2391,Ristic,,2,903386,out_of_league
2026-09-17T0801Z,laliga,6,2392,C. Dominguez,,2,683567,out_of_league
2026-09-17T0801Z,laliga,12,2398,F. Calero,,2,1152768,ok
2026-09-17T0801Z,laliga,18,2403,Copete,,2,831868,injured
2026-09-17T0801Z,laliga,5,2414,Bellerín,,2,17194212,ok
2026-09-17T0801Z,laliga,5,2415,Llorente ,,2,8975579,injured
2026-09-17T0801Z,laliga,15,2425,F. Mendy,,2,508046,injured
2026-09-17T0801Z,laliga,15,2426,E. Militão,,2,5198121,injured
2026-09-17T0801Z,laliga,15,2428,Rüdiger,,2,20552437,ok
2026-09-17T0801Z,laliga,5,2429,Fran García,,2,30061618,ok
2026-09-17T0801Z,laliga,16,2437,Aritz,,2,3713786,out_of_league
2026-09-17T0801Z,laliga,16,2438,Aihen,,2,721953,ok
2026-09-17T0801Z,laliga,16,2439,Pacheco,,2,1789433,ok
2026-09-17T0801Z,laliga,16,2442,Odriozola,,2,468154,injured
2026-09-17T0801Z,laliga,16,2443,Aramburu,,2,19464812,ok
2026-09-17T0801Z,laliga,17,2449,Marcao,,2,479108,ok
2026-09-17T0801Z,laliga,17,2450,Nianzou,,2,1673795,out_of_league
2026-09-17T0801Z,laliga,18,2458,Diakhaby,,2,3236908,injured
2026-09-17T0801Z,laliga,18,2461,J. Vázquez,,2,1705243,ok
2026-09-17T0801Z,laliga,18,2462,Cömert,,2,3714144,out_of_league
2026-09-17T0801Z,laliga,20,2469,Costa,,2,669324,ok
2026-09-17T0801Z,laliga,20,2470,Foyth,,2,13328175,injured
2026-09-17T0801Z,laliga,20,2471,Kambwala,,2,898601,out_of_league
2026-09-17T0801Z,laliga,17,2479,Kike Salas,,2,9303008,ok
2026-09-17T0801Z,laliga,18,2496,Thierry Correia,,2,8030584,out_of_league
2026-09-17T0801Z,laliga,12,2525,Salinas,,2,882783,ok
2026-09-17T0801Z,laliga,8,2526,Miguel Rubio,,2,511776,out_of_league
2026-09-17T0801Z,laliga,6,2528,Aidoo Jr,,2,2810540,out_of_league
2026-09-17T0801Z,laliga,7,2529,Rubén S.,,2,430836,ok
2026-09-17T0801Z,laliga,15,2530,Huijsen,,2,57448000,ok
2026-09-17T0801Z,laliga,15,2531,Trent,,2,21721302,ok
2026-09-17T0801Z,laliga,2,2532,Ruggeri,,2,5846056,out_of_league
2026-09-17T0801Z,laliga,15,2533,Á. Carreras,,2,9085673,ok
2026-09-17T0801Z,laliga,3,2538,I. Lekue,,2,3183051,out_of_league
2026-09-17T0801Z,laliga,20,2542,Rafa Marín,,2,9647743,out_of_league
2026-09-17T0801Z,laliga,5,2543,Natan,,2,30062873,ok
2026-09-17T0801Z,laliga,3,2545,Adama,,2,447202,out_of_league
2026-09-17T0801Z,laliga,18,2546,Foulquier,,2,969915,injured
2026-09-17T0801Z,laliga,14,2550,Luiz Felipe,,2,1468870,injured
2026-09-17T0801Z,laliga,21,2552,Jonny Otto,,2,13839548,ok
2026-09-17T0801Z,laliga,13,2559,V. Rosier,,2,2183106,injured
2026-09-17T0801Z,laliga,2,2561,Hancko,,2,38543864,ok
2026-09-17T0801Z,laliga,2,2562,Marc Pubill,,2,43065089,ok
2026-09-17T0801Z,laliga,21,2568,Youssef,,2,947879,ok
2026-09-17T0801Z,laliga,15,2572,Fortea,,2,802099,out_of_league
2026-09-17T0801Z,laliga,15,2573,Diego Aguado,,2,774109,out_of_league
2026-09-17T0801Z,laliga,2,2585,Kostis,,2,702674,out_of_league
2026-09-17T0801Z,laliga,7,2596,V. Chust,,2,4480470,ok
2026-09-17T0801Z,laliga,6,2604,Carreira,,2,7355297,ok
2026-09-17T0801Z,laliga,21,2606,V. Parada,,2,3775868,out_of_league
2026-09-17T0801Z,laliga,5,2609,Valentín Gómez,,2,1639493,ok
2026-09-17T0801Z,laliga,20,2614,C. Romero,,2,22749826,ok
2026-09-17T0801Z,laliga,11,2624,Manu Sánchez,,2,5494669,ok
2026-09-17T0801Z,laliga,5,2627,Junior,,2,1557878,ok
2026-09-17T0801Z,laliga,11,2629,Elgezabal,,2,1420696,out_of_league
2026-09-17T0801Z,laliga,5,2630,Rodríguez,,2,9033741,out_of_league
2026-09-17T0801Z,laliga,7,2631,Léo Pétrot,,2,3011625,out_of_league
2026-09-17T0801Z,laliga,3,2645,Rego,,2,2056322,ok
2026-09-17T0801Z,laliga,4,2648,Jofre,,2,602319,out_of_league
2026-09-17T0801Z,laliga,6,2653,Manuel Fernández,,2,396748,out_of_league
2026-09-17T0801Z,laliga,16,2656,Jon Martin,,2,24985152,ok
2026-09-17T0801Z,laliga,9,2661,Djene,,2,16059076,ok
2026-09-17T0801Z,laliga,9,2663,Ismael,,2,1104254,out_of_league
2026-09-17T0801Z,laliga,11,2669,Matías Moreno,,2,9033768,out_of_league
2026-09-17T0801Z,laliga,11,2670,Víctor G.,,2,974444,ok
2026-09-17T0801Z,laliga,11,2671,Jeremy Toljan,,2,2056797,ok
2026-09-17T0801Z,laliga,14,2678,J. Vertrouwd,,2,663721,injured
2026-09-17T0801Z,laliga,17,2680,A. Castrín,,2,4587579,ok
2026-09-17T0801Z,laliga,18,2692,Rubo,,2,602292,out_of_league
2026-09-17T0801Z,laliga,20,2698,Pau Navarro,,2,4080851,ok
2026-09-17T0801Z,laliga,9,2699,J. Ives Valou,,2,471357,ok
2026-09-17T0801Z,laliga,5,2711,Á. Ortiz,,2,1012006,ok
2026-09-17T0801Z,laliga,6,2714,Javi Rueda,,2,4555959,ok
2026-09-17T0801Z,laliga,7,2716,Albert,,2,803099,out_of_league
2026-09-17T0801Z,laliga,13,2720,R. Chasco,,2,501932,out_of_league
2026-09-17T0801Z,laliga,14,2725,De Las Sias,,2,471357,ok
2026-09-17T0801Z,laliga,20,2728,Renato Veiga,,2,22556915,ok
2026-09-17T0801Z,laliga,9,2736,Davinchi,,2,1481274,ok
2026-09-17T0801Z,laliga,3,2737,Jon De Luis,,2,602257,out_of_league
2026-09-17T0801Z,laliga,9,2740,Vilaplana,,2,582013,out_of_league
2026-09-17T0801Z,laliga,11,2741,Martin Krug,,2,602249,out_of_league
2026-09-17T0801Z,laliga,11,2742,Nacho Perez,,2,2220951,ok
2026-09-17T0801Z,laliga,17,2753,Suazo,,2,4938428,ok
2026-09-17T0801Z,laliga,4,2757,Gerard Martín,,2,51402819,ok
2026-09-17T0801Z,laliga,11,2767,Alan Matturro,,2,2411763,out_of_league
2026-09-17T0801Z,laliga,9,2774,Kiko F.,,2,2047520,injured
2026-09-17T0801Z,laliga,9,2776,A. Abqar,,2,3961297,injured
2026-09-17T0801Z,laliga,8,2785,Riedel,,2,5590448,ok
2026-09-17T0801Z,laliga,17,2789,Oso,,2,13827919,out_of_league
2026-09-17T0801Z,laliga,17,2790,Cardoso,,2,544465,ok
2026-09-17T0801Z,laliga,18,2795,Navarro,,2,501909,out_of_league
2026-09-17T0801Z,laliga,15,2807,D. Jiménez,,2,602248,out_of_league
2026-09-17T0801Z,laliga,5,2811,Bladi,,2,602248,out_of_league
2026-09-17T0801Z,laliga,9,2817,Nyom,,2,1505801,out_of_league
2026-09-17T0801Z,laliga,16,2818,Hector Fort,,2,3350203,ok
2026-09-17T0801Z,laliga,3,2827,Monreal,,2,583199,ok
2026-09-17T0801Z,laliga,21,2831,Ballestero,,2,602316,out_of_league
2026-09-17T0801Z,laliga,14,2833,N. Mendy,,2,6022356,out_of_league
2026-09-17T0801Z,laliga,16,2834,Beitia,,2,453645,ok
2026-09-17T0801Z,laliga,20,2839,Sierra,,2,602292,out_of_league
2026-09-17T0801Z,laliga,4,2843,Xavi Espart,,2,28711699,ok
2026-09-17T0801Z,laliga,7,2844,David Delgado,,2,602324,out_of_league
2026-09-17T0801Z,laliga,13,2846,Arguibide,,2,3504191,ok
2026-09-17T0801Z,laliga,6,2848,P. Meixus,,2,485372,out_of_league
2026-09-17T0801Z,laliga,21,2851,Álvaro García,,2,501929,out_of_league
2026-09-17T0801Z,laliga,21,2852,Egoitz M.l.,,2,602316,out_of_league
2026-09-17T0801Z,laliga,9,2854,Lucas Laso,,2,501932,out_of_league
2026-09-17T0801Z,laliga,9,2855,Yassin T.,,2,501932,out_of_league
2026-09-17T0801Z,laliga,11,2858,Huseini,,2,501874,out_of_league
2026-09-17T0801Z,laliga,18,2863,Panach,,2,494493,ok
2026-09-17T0801Z,laliga,18,2864,Marc Jurado,,2,602292,out_of_league
2026-09-17T0801Z,laliga,15,2867,Valdepeñas,,2,802997,out_of_league
2026-09-17T0801Z,laliga,13,2872,Mikel,,2,602319,out_of_league
2026-09-17T0801Z,laliga,13,2873,Santos,,2,494335,ok
2026-09-17T0801Z,laliga,15,2874,Joan Martínez,,2,702622,out_of_league
2026-09-17T0801Z,laliga,17,2876,Iker Muñoz,,2,471357,ok
2026-09-17T0801Z,laliga,2,2881,D. Martínez,,2,514582,ok
2026-09-17T0801Z,laliga,2,2882,J. Boñar,,2,445140,out_of_league
2026-09-17T0801Z,laliga,2,2883,Purić,,2,434872,out_of_league
2026-09-17T0801Z,laliga,21,2885,Xanet Olaiz,,2,472961,ok
2026-09-17T0801Z,laliga,4,2889,Tommy Marqués,,2,602319,out_of_league
2026-09-17T0801Z,laliga,9,2890,Montes,,2,602319,out_of_league
2026-09-17T0801Z,laliga,16,2898,Kita,,2,602234,out_of_league
2026-09-17T0801Z,laliga,18,2901,Fontanet,,2,581987,out_of_league
2026-09-17T0801Z,laliga,4,2906,Cancelo,,2,29456729,ok
2026-09-17T0801Z,laliga,17,2912,Julio Díaz,,2,431866,ok
