player_name,player_name_full,team,points,games,avg,ff_id,season,observed_at,source_url
Doménech,Marc Doménech,Mallorca,20,7,2.860,10328,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Joseph,Mateo Joseph,Mallorca,112,29,3.860,10886,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Luna,Daniel Luna,Mallorca,0,0,0.000,11249,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
David López,David López,Mallorca,45,14,3.210,11712,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Salas,Jan Salas,Mallorca,4,2,2.000,13823,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Salhi,Iliesse Salhi,Mallorca,0,0,0.000,14912,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Cuéllar,Iván Cuéllar,Mallorca,0,0,0.000,2016,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Kumbulla,Marash Kumbulla,Mallorca,10,8,1.250,7100,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Samú,Samú Costa,Mallorca,165,34,4.850,8105,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Virgili,Jan Virgili,Mallorca,141,31,4.550,16169,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Maffeo,Pablo Maffeo,Mallorca,134,31,4.320,2663,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Olaizola,Javier Olaizola,Mallorca,6,2,3.000,16714,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Torreguitart,Nil Torreguitart,Mallorca,0,0,0.000,16811,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Kalumba,Justin Kalumba,Mallorca,5,3,1.670,17159,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Luvumbo,Zito Luvumbo,Mallorca,37,10,3.700,9963,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Leo Lucas,Leo Lucas,Mallorca,0,0,0.000,16204,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Jandro,Jandro García,Mallorca,0,0,0.000,16979,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Vlad,Rareș Vlad,Mallorca,0,0,0.000,17482,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Riba,Cesc Riba,Mallorca,0,0,0.000,13825,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Orejuela,Luis Orejuela,Mallorca,1,1,1.000,16929,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Calatayud,Miguel Calatayud,Mallorca,0,2,0.000,17572,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Galán,Javi Galán,Osasuna,110,25,4.400,6487,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Rubén G.,Rubén García,Osasuna,174,35,4.970,660,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Aitor,Aitor Fernández,Osasuna,8,2,4.000,829,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Moi Gómez,Moi Gómez,Osasuna,104,26,4.000,841,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Torró,Lucas Torró,Osasuna,101,34,2.970,1928,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Kike Barja,Kike Barja,Osasuna,72,27,2.670,3206,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Catena,Alejandro Catena,Osasuna,183,35,5.230,6493,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Herrera,Sergio Herrera,Osasuna,217,37,5.860,6611,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Budimir,Ante Budimir,Osasuna,211,37,5.700,6635,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Juan Cruz,Juan Cruz,Osasuna,40,15,2.670,6820,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Raúl García,Raúl García,Osasuna,118,36,3.280,7027,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Herrando,Jorge Herrando,Osasuna,90,28,3.210,7082,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Oroz,Aimar Oroz,Osasuna,121,31,3.900,7203,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Moncayola,Jon Moncayola,Osasuna,159,36,4.420,7204,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Boyomo,Boyomo,Osasuna,121,30,4.030,8695,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Rosier,Valentin Rosier,Osasuna,136,31,4.390,9531,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Bretones,Abel Bretones,Osasuna,86,28,3.070,11230,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Iker Muñoz,Iker Muñoz,Osasuna,55,19,2.890,11362,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Stamatakis,Dimitrios Stamatakis,Osasuna,0,0,0.000,11871,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Osambela,Asier Osambela,Osasuna,37,17,2.180,12453,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Chasco,Raúl Chasco,Osasuna,0,0,0.000,13868,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Víctor Muñoz,Víctor Muñoz,Osasuna,188,34,5.530,14954,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Echegoyen,Mauro Echegoyen,Osasuna,0,0,0.000,16158,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Benito,Iker Benito,Osasuna,20,6,3.330,9872,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Becker,Sheraldo Becker,Osasuna,13,9,1.440,11353,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Pedroarena,Martín Pedroarena,Osasuna,0,0,0.000,16159,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Arguibide,Iñigo Arguibide,Osasuna,17,6,2.830,12823,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Serrano,Mikel Serrano,Osasuna,0,0,0.000,16916,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Raul Moro,Raul Moro,Osasuna,52,14,3.710,7870,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Rafa,Rafa Fernández,Osasuna,0,0,0.000,15424,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Lejeune,Florian Lejeune,Rayo,242,36,6.720,863,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Álvaro García,Álvaro García,Rayo,158,32,4.940,867,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Unai López,Unai López,Rayo,135,28,4.820,1881,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Gumbau,Gerard Gumbau,Rayo,86,28,3.070,2128,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Pedro Díaz,Pedro Díaz,Rayo,98,34,2.880,3623,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Trejo,Óscar Trejo,Rayo,21,7,3.000,5548,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Luiz Felipe,Luiz Felipe,Rayo,36,10,3.600,5705,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Ratiu,Andrei Ratiu,Rayo,201,35,5.740,6560,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Camello,Sergio Camello,Rayo,91,22,4.140,6562,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
De Frutos,Jorge de Frutos,Rayo,197,36,5.470,6633,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Espino,Alfonso Espino,Rayo,104,30,3.470,6804,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Nteka,Randy Nteka,Rayo,41,13,3.150,6853,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Valentín,Óscar Valentín,Rayo,134,33,4.060,6889,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Isi,Isi Palazón,Rayo,139,31,4.480,6957,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Balliu,Iván Balliu,Rayo,32,14,2.290,7251,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Pathé Ciss,Pathé Ciss,Rayo,137,29,4.720,7307,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Cárdenas,Dani Cárdenas,Rayo,35,4,8.750,7570,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Pep Chavarría,Pep Chavarría,Rayo,152,33,4.610,7992,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Fran Pérez,Fran Pérez,Rayo,98,29,3.380,10210,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Batalla,Augusto Batalla,Rayo,213,34,6.260,12651,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Pelayo,Pelayo Fernández,Rayo,3,1,3.000,13801,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Vertrouwd,Jozhua Vertrouwd,Rayo,24,9,2.670,14004,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Becerra,Samu Becerra,Rayo,5,3,1.670,16146,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Carlos Martín,Carlos Martín,Rayo,20,11,1.820,9755,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Juanpe,Juanpe Gil,Rayo,0,0,0.000,14967,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Alemão,Alemão,Rayo,78,26,3.000,11758,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Molina,Adrián Molina,Rayo,0,0,0.000,13813,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
De la Sías,Marco de la Sías,Rayo,0,0,0.000,13814,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Mendy,Nobel Mendy,Rayo,120,24,5.000,12595,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Mumin,Abdul Mumin,Rayo,6,3,2.000,10552,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Courtois,Thibaut Courtois,Real Madrid,212,32,6.630,59,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Carvajal,Daniel Carvajal,Real Madrid,67,17,3.940,790,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Ceballos,Dani Ceballos,Real Madrid,46,16,2.880,1062,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Alaba,David Alaba,Real Madrid,30,11,2.730,2223,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Mbappé,Kylian Mbappé,Real Madrid,324,31,10.450,3429,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Valverde,Federico Valverde,Real Madrid,249,33,7.550,3758,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Alexander-Arnold,Trent Alexander-Arnold,Real Madrid,91,21,4.330,4480,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Brahim,Brahim Díaz,Real Madrid,142,30,4.730,5035,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Lunin,Andriy Lunin,Real Madrid,39,6,6.500,5526,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Vinicius,Vinicius Junior,Real Madrid,279,36,7.750,5565,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Militão,Éder Militão,Real Madrid,103,16,6.440,6062,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Fran García,Fran García,Real Madrid,57,13,4.380,6392,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Rodrygo,Rodrygo Goes,Real Madrid,92,19,4.840,6631,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Tchouaméni,Aurélien Tchouaméni,Real Madrid,181,33,5.480,9669,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
A. F. Carreras,Álvaro F. Carreras,Real Madrid,176,28,6.290,10176,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Mestre,Sergio Mestre,Real Madrid,0,0,0.000,10767,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Güler,Arda Güler,Real Madrid,234,33,7.090,11439,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Huijsen,Dean Huijsen,Real Madrid,169,28,6.040,11830,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Gonzalo,Gonzalo García,Real Madrid,99,30,3.300,11885,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Asencio,Raúl Asencio,Real Madrid,109,23,4.740,12639,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Mastantuono,Franco Mastantuono,Real Madrid,78,23,3.390,15437,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Thiago,Thiago Pitarch,Real Madrid,41,10,4.100,16237,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Rüdiger,Antonio Rüdiger,Real Madrid,93,18,5.170,2536,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Bellingham,Jude Bellingham,Real Madrid,193,28,6.890,8386,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Camavinga,Eduardo Camavinga,Real Madrid,121,29,4.170,8479,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Endrick,Endrick,Real Madrid,2,1,2.000,13564,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Jiménez,David Jiménez,Real Madrid,8,2,4.000,14700,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Mendy,Ferland Mendy,Real Madrid,14,5,2.800,6158,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Fran González,Fran González,Real Madrid,0,0,0.000,11554,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Joan Martínez,Joan Martínez,Real Madrid,0,0,0.000,14036,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Valdepeñas,Víctor Valdepeñas,Real Madrid,0,1,0.000,15326,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Cestero,Jorge Cestero,Real Madrid,2,2,1.000,16948,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Palacios,César Palacios,Real Madrid,8,5,1.600,14038,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Leiva,Álvaro Leiva,Real Madrid,0,1,0.000,17160,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
D. Aguado,Diego Aguado,Real Madrid,2,1,2.000,14886,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Manuel Ángel,Manuel Ángel,Real Madrid,5,4,1.250,11886,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Lamini Fati,Lamini Fati,Real Madrid,0,0,0.000,17406,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Yáñez,Daniel Yáñez,Real Madrid,2,2,1.000,14904,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Javi Navarro,Javi Navarro,Real Madrid,0,0,0.000,16735,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Fortea,Jesús Fortea,Real Madrid,0,0,0.000,15961,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Mesonero,Dani Mesonero,Real Madrid,0,0,0.000,17166,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Álvaro,Álvaro González,Real Madrid,0,0,0.000,17586,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Manuel Serrano,Manuel Serrano,Real Madrid,0,1,0.000,17587,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Aritz,Aritz Elustondo,Real Sociedad,33,16,2.060,1940,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Remiro,Álex Remiro,Real Sociedad,188,37,5.080,1975,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Guedes,Gonçalo Guedes,Real Sociedad,176,32,5.500,2242,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Oyarzabal,Mikel Oyarzabal,Real Sociedad,228,34,6.710,2675,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Zubeldia,Igor Zubeldia,Real Sociedad,90,25,3.600,2802,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Brais,Brais Méndez,Real Sociedad,138,29,4.760,3650,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Caleta-Car,Duje Caleta-Car,Real Sociedad,110,27,4.070,5385,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Sergio Gómez,Sergio Gómez,Real Sociedad,173,35,4.940,6180,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Barrenetxea,Ander Barrenetxea,Real Sociedad,150,30,5.000,6363,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Aihen,Aihen Muñoz,Real Sociedad,46,21,2.190,6394,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Kubo,Takefusa Kubo,Real Sociedad,122,24,5.080,7091,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Urko,Urko González de Zarate,Real Sociedad,114,36,3.170,8228,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
L. Sucic,Luka Sucic,Real Sociedad,80,22,3.640,8392,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Traoré,Hamari Traoré,Real Sociedad,0,0,0.000,8477,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Turrientes,Beñat Turrientes,Real Sociedad,93,27,3.440,8651,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Marrero,Unai Marrero,Real Sociedad,8,1,8.000,8679,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Zakharyan,Arsen Zakharyan,Real Sociedad,29,17,1.710,9011,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Karrikaburu,Jon Karrikaburu,Real Sociedad,11,7,1.570,9423,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Óskarsson,Orri Steinn Óskarsson,Real Sociedad,85,20,4.250,10660,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Arana,Egoitz Arana,Real Sociedad,0,0,0.000,10764,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Marín,Pablo Marín,Real Sociedad,74,34,2.180,10830,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Goti,Mikel Goti,Real Sociedad,3,4,0.750,11684,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Jon Martín,Jon Martín,Real Sociedad,112,25,4.480,11792,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Aramburu,Jon Aramburu,Real Sociedad,83,35,2.370,12538,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Gorrotxategi,Jon Gorrotxategi,Real Sociedad,117,30,3.900,11683,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Folgado,Theo Folgado,Real Sociedad,0,0,0.000,16155,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Carlos Soler,Carlos Soler,Real Sociedad,175,33,5.300,2799,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Odriozola,Álvaro Odriozola,Real Sociedad,22,5,4.400,2807,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Fraga,Aitor Fraga,Real Sociedad,0,0,0.000,11816,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Lebarbier,Alex Lebarbier,Real Sociedad,0,0,0.000,11793,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Beitia,Luken Beitia,Real Sociedad,6,2,3.000,15273,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Marchal,Alex Marchal,Real Sociedad,0,0,0.000,14881,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Carrera,Gorka Carrera,Real Sociedad,2,3,0.670,16922,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Carrera,Gorka Carrera,Real Sociedad,0,0,0.000,16248,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Mariezkurrena,Arkaitz Mariezkurrena,Real Sociedad,0,1,0.000,14020,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Astiazaran,Lander Astiazaran,Real Sociedad,0,1,0.000,16247,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Kita,Kazunari Kita,Real Sociedad,0,0,0.000,16217,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Aguirre,Ibai Aguirre,Real Sociedad,1,1,1.000,16867,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Ochieng,Job Ochieng,Real Sociedad,3,2,1.500,14021,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Dani Díaz,Dani Díaz,Real Sociedad,0,1,0.000,14822,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Wesley,Wesley Gassova,Real Sociedad,7,5,1.400,17286,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Carbonell,Tomy Carbonell,Real Sociedad,0,0,0.000,16220,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Rupérez,Iñaki Rupérez,Real Sociedad,0,1,0.000,12694,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Januzaj,Adnan Januzaj,Sevilla,24,12,2.000,1715,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Sow,Djibril Sow,Sevilla,146,33,4.420,3357,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Marcão,Marcão,Sevilla,46,13,3.540,4208,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Lukebakio,Dodi Lukebakio,Sevilla,13,2,6.500,5139,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
